evento_id,timestamp,area,tipo_cuello_botella,severidad,duracion_min,impacto_throughput_proxy,impacto_salida_proxy,causa_probable
BOT_00000621,2025-03-20 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,196,0.2775,0.6279,DESALINEACION_READINESS_TRANSPORTE
BOT_00000267,2025-03-20 17:00:00,PATIO,CONGESTION_PATIO,5,279,0.6518,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000268,2025-03-21 09:00:00,PATIO,CONGESTION_PATIO,5,288,0.6598,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000622,2025-03-21 12:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,242,0.268,0.6071,DESALINEACION_READINESS_TRANSPORTE
BOT_00001151,2025-03-22 03:29:00,PRODUCCION,RESTRICCION_CRITICA,5,218,0.5194,0.5844,BAJA_DOTACION
BOT_00000269,2025-03-22 13:00:00,PATIO,CONGESTION_PATIO,5,263,0.6823,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000623,2025-03-22 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,226,0.2601,0.6158,DESALINEACION_READINESS_TRANSPORTE
BOT_00000270,2025-03-23 14:00:00,PATIO,CONGESTION_PATIO,5,280,0.6668,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000624,2025-03-23 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,3,230,0.2089,0.4831,DESALINEACION_READINESS_TRANSPORTE
BOT_00000271,2025-03-24 10:00:00,PATIO,CONGESTION_PATIO,5,287,0.6677,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000625,2025-03-24 19:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,213,0.2564,0.6283,DESALINEACION_READINESS_TRANSPORTE
BOT_00001152,2025-03-25 12:30:00,PRODUCCION,RESTRICCION_CRITICA,5,260,0.4944,0.5562,RETRABAJO_ELEVADO
BOT_00000272,2025-03-25 14:00:00,PATIO,CONGESTION_PATIO,5,239,0.6492,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000626,2025-03-25 14:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,214,0.267,0.6258,DESALINEACION_READINESS_TRANSPORTE
BOT_00000273,2025-03-26 20:00:00,PATIO,CONGESTION_PATIO,5,312,0.6333,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000627,2025-03-26 21:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,182,0.2818,0.7069,DESALINEACION_READINESS_TRANSPORTE
BOT_00000628,2025-03-27 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,191,0.2639,0.6151,DESALINEACION_READINESS_TRANSPORTE
BOT_00000274,2025-03-27 19:00:00,PATIO,CONGESTION_PATIO,5,342,0.6805,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000629,2025-03-28 10:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,213,0.2778,0.7015,DESALINEACION_READINESS_TRANSPORTE
BOT_00000275,2025-03-28 17:00:00,PATIO,CONGESTION_PATIO,5,326,0.6554,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000276,2025-03-29 13:00:00,PATIO,CONGESTION_PATIO,5,294,0.6742,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000630,2025-03-29 14:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,187,0.2645,0.6115,DESALINEACION_READINESS_TRANSPORTE
BOT_00001153,2025-03-30 11:43:00,PRODUCCION,RESTRICCION_CRITICA,4,247,0.4015,0.4517,BAJA_DOTACION
BOT_00000277,2025-03-30 14:00:00,PATIO,CONGESTION_PATIO,5,266,0.6642,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000631,2025-03-30 18:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,165,0.2751,0.6297,DESALINEACION_READINESS_TRANSPORTE
BOT_00000278,2025-03-31 10:00:00,PATIO,CONGESTION_PATIO,5,290,0.6525,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000632,2025-03-31 12:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,228,0.2774,0.6741,DESALINEACION_READINESS_TRANSPORTE
BOT_00000633,2025-04-01 10:00:00,LOGISTICA,BLOQUEO_EXPEDICION,3,218,0.2061,0.4799,DESALINEACION_READINESS_TRANSPORTE
BOT_00000279,2025-04-01 15:00:00,PATIO,CONGESTION_PATIO,5,280,0.6441,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001154,2025-04-02 05:26:00,LOGISTICA,RESTRICCION_CRITICA,4,191,0.4264,0.4797,INCIDENCIA_DOCUMENTAL
BOT_00001155,2025-04-02 08:43:00,PATIO,RESTRICCION_CRITICA,4,178,0.4283,0.4819,REORGANIZACION_FLUJO
BOT_00000634,2025-04-02 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,162,0.2547,0.6214,DESALINEACION_READINESS_TRANSPORTE
BOT_00000280,2025-04-02 19:00:00,PATIO,CONGESTION_PATIO,5,275,0.6374,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001156,2025-04-03 02:13:00,CARGA,RESTRICCION_CRITICA,4,227,0.4081,0.4591,MANTENIMIENTO_CARGA
BOT_00001157,2025-04-03 03:15:00,LOGISTICA,RESTRICCION_CRITICA,4,185,0.4422,0.4975,LIMITACION_TRANSPORTISTA
BOT_00000635,2025-04-03 15:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,157,0.2839,0.6651,DESALINEACION_READINESS_TRANSPORTE
BOT_00000281,2025-04-03 19:00:00,PATIO,CONGESTION_PATIO,5,241,0.6627,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000282,2025-04-04 09:00:00,PATIO,CONGESTION_PATIO,5,247,0.6606,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000636,2025-04-04 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,231,0.3049,0.679,DESALINEACION_READINESS_TRANSPORTE
BOT_00000283,2025-04-05 12:00:00,PATIO,CONGESTION_PATIO,5,281,0.6488,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000637,2025-04-05 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,211,0.2863,0.6913,DESALINEACION_READINESS_TRANSPORTE
BOT_00001158,2025-04-06 06:58:00,PRODUCCION,RESTRICCION_CRITICA,5,261,0.5382,0.6055,RETRABAJO_ELEVADO
BOT_00000638,2025-04-06 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,204,0.2694,0.631,DESALINEACION_READINESS_TRANSPORTE
BOT_00000284,2025-04-06 21:00:00,PATIO,CONGESTION_PATIO,5,276,0.6791,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001159,2025-04-07 11:30:00,PATIO,RESTRICCION_CRITICA,5,270,0.5005,0.563,REORGANIZACION_FLUJO
BOT_00000639,2025-04-07 14:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,185,0.2635,0.6232,DESALINEACION_READINESS_TRANSPORTE
BOT_00000285,2025-04-07 18:00:00,PATIO,CONGESTION_PATIO,5,286,0.667,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000640,2025-04-08 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,246,0.2729,0.6467,DESALINEACION_READINESS_TRANSPORTE
BOT_00000286,2025-04-08 17:00:00,PATIO,CONGESTION_PATIO,5,251,0.6615,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001160,2025-04-09 07:07:00,CARGA,RESTRICCION_CRITICA,4,264,0.3889,0.4375,AVERIA_CARGADOR
BOT_00000287,2025-04-09 15:00:00,PATIO,CONGESTION_PATIO,5,305,0.6122,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000641,2025-04-09 21:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,216,0.2807,0.7255,DESALINEACION_READINESS_TRANSPORTE
BOT_00000288,2025-04-10 09:00:00,PATIO,CONGESTION_PATIO,5,277,0.6471,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000642,2025-04-10 10:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,227,0.2801,0.6892,DESALINEACION_READINESS_TRANSPORTE
BOT_00000289,2025-04-11 09:00:00,PATIO,CONGESTION_PATIO,5,293,0.6708,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000643,2025-04-11 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,173,0.2727,0.6775,DESALINEACION_READINESS_TRANSPORTE
BOT_00001161,2025-04-12 12:54:00,PRODUCCION,RESTRICCION_CRITICA,5,311,0.4829,0.5432,BAJA_DOTACION
BOT_00000644,2025-04-12 15:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,250,0.2766,0.6579,DESALINEACION_READINESS_TRANSPORTE
BOT_00000290,2025-04-12 21:00:00,PATIO,CONGESTION_PATIO,5,309,0.6442,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000291,2025-04-13 11:00:00,PATIO,CONGESTION_PATIO,5,278,0.6634,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000645,2025-04-13 12:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,200,0.2649,0.6559,DESALINEACION_READINESS_TRANSPORTE
BOT_00001162,2025-04-14 07:38:00,PRODUCCION,RESTRICCION_CRITICA,4,240,0.4043,0.4549,MICROPARADAS_LINEA
BOT_00000646,2025-04-14 10:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,188,0.2555,0.6055,DESALINEACION_READINESS_TRANSPORTE
BOT_00000292,2025-04-14 17:00:00,PATIO,CONGESTION_PATIO,5,250,0.6577,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001164,2025-04-15 00:18:00,PATIO,RESTRICCION_CRITICA,4,245,0.4026,0.4529,REORGANIZACION_FLUJO
BOT_00001163,2025-04-15 01:47:00,CARGA,RESTRICCION_CRITICA,4,206,0.4061,0.4568,AVERIA_CARGADOR
BOT_00000647,2025-04-15 11:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,213,0.2744,0.6429,DESALINEACION_READINESS_TRANSPORTE
BOT_00001165,2025-04-15 19:00:00,PATIO,RESTRICCION_CRITICA,4,209,0.4161,0.4681,BLOQUEO_POSICIONES
BOT_00000293,2025-04-15 19:00:00,PATIO,CONGESTION_PATIO,5,280,0.6176,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001166,2025-04-15 19:52:00,PRODUCCION,RESTRICCION_CRITICA,5,300,0.5103,0.5741,RETRABAJO_ELEVADO
BOT_00000648,2025-04-16 15:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,221,0.2754,0.6389,DESALINEACION_READINESS_TRANSPORTE
BOT_00000294,2025-04-16 16:00:00,PATIO,CONGESTION_PATIO,5,293,0.663,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001167,2025-04-17 00:12:00,PRODUCCION,RESTRICCION_CRITICA,4,249,0.3905,0.4393,RETRABAJO_ELEVADO
BOT_00000649,2025-04-17 12:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,179,0.287,0.7311,DESALINEACION_READINESS_TRANSPORTE
BOT_00000295,2025-04-17 16:00:00,PATIO,CONGESTION_PATIO,5,259,0.6575,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001168,2025-04-17 22:21:00,CARGA,RESTRICCION_CRITICA,4,247,0.3706,0.417,AVERIA_CARGADOR
BOT_00000001,2025-04-18 15:00:00,CARGA,COLA_CARGA,3,214,0.2899,0.4029,SATURACION_SLOTS_CARGA
BOT_00000650,2025-04-18 19:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,222,0.282,0.6988,DESALINEACION_READINESS_TRANSPORTE
BOT_00000296,2025-04-18 20:00:00,PATIO,CONGESTION_PATIO,5,306,0.6373,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000297,2025-04-19 10:00:00,PATIO,CONGESTION_PATIO,5,310,0.6589,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000651,2025-04-19 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,191,0.2973,0.7736,DESALINEACION_READINESS_TRANSPORTE
BOT_00000652,2025-04-20 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,226,0.2775,0.7067,DESALINEACION_READINESS_TRANSPORTE
BOT_00000298,2025-04-20 19:00:00,PATIO,CONGESTION_PATIO,5,301,0.6096,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000299,2025-04-21 11:00:00,PATIO,CONGESTION_PATIO,5,297,0.6686,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000653,2025-04-21 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,187,0.2754,0.7253,DESALINEACION_READINESS_TRANSPORTE
BOT_00000654,2025-04-22 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,183,0.274,0.6933,DESALINEACION_READINESS_TRANSPORTE
BOT_00000300,2025-04-22 19:00:00,PATIO,CONGESTION_PATIO,5,299,0.6298,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000655,2025-04-23 15:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,158,0.2797,0.6725,DESALINEACION_READINESS_TRANSPORTE
BOT_00000301,2025-04-23 16:00:00,PATIO,CONGESTION_PATIO,5,313,0.6664,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001169,2025-04-24 11:06:00,CARGA,RESTRICCION_CRITICA,4,231,0.4111,0.4625,CAPACIDAD_CARGA_LIMITADA
BOT_00000302,2025-04-24 14:00:00,PATIO,CONGESTION_PATIO,5,308,0.6184,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000656,2025-04-24 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,161,0.2925,0.7214,DESALINEACION_READINESS_TRANSPORTE
BOT_00000303,2025-04-25 15:00:00,PATIO,CONGESTION_PATIO,5,300,0.6463,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000657,2025-04-25 21:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,231,0.2996,0.741,DESALINEACION_READINESS_TRANSPORTE
BOT_00001171,2025-04-26 03:39:00,PATIO,RESTRICCION_CRITICA,4,234,0.4064,0.4572,SATURACION_ZONA
BOT_00001170,2025-04-26 05:03:00,CARGA,RESTRICCION_CRITICA,4,233,0.3951,0.4445,AVERIA_CARGADOR
BOT_00000658,2025-04-26 21:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,216,0.3595,0.9309,DESALINEACION_READINESS_TRANSPORTE
BOT_00000304,2025-04-26 22:00:00,PATIO,CONGESTION_PATIO,5,284,0.638,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000305,2025-04-27 11:00:00,PATIO,CONGESTION_PATIO,5,282,0.6516,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001172,2025-04-27 12:21:00,LOGISTICA,RESTRICCION_CRITICA,4,263,0.3933,0.4425,INCIDENCIA_DOCUMENTAL
BOT_00000659,2025-04-27 20:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,209,0.304,0.7157,DESALINEACION_READINESS_TRANSPORTE
BOT_00001173,2025-04-28 01:32:00,ENERGIA,RESTRICCION_CRITICA,4,272,0.4125,0.4641,RESTRICCION_POTENCIA
BOT_00001174,2025-04-28 09:10:00,CARGA,RESTRICCION_CRITICA,4,251,0.4163,0.4684,CAPACIDAD_CARGA_LIMITADA
BOT_00001175,2025-04-28 12:42:00,PATIO,RESTRICCION_CRITICA,4,244,0.4164,0.4685,REORGANIZACION_FLUJO
BOT_00000660,2025-04-28 14:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,208,0.3543,0.822,DESALINEACION_READINESS_TRANSPORTE
BOT_00000306,2025-04-28 16:00:00,PATIO,CONGESTION_PATIO,5,291,0.6273,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000661,2025-04-29 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,190,0.2915,0.6389,DESALINEACION_READINESS_TRANSPORTE
BOT_00000307,2025-04-29 15:00:00,PATIO,CONGESTION_PATIO,5,220,0.6574,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001176,2025-04-30 18:35:00,CARGA,RESTRICCION_CRITICA,5,288,0.5,0.5625,AVERIA_CARGADOR
BOT_00000308,2025-04-30 20:00:00,PATIO,CONGESTION_PATIO,5,321,0.6734,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000662,2025-04-30 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,181,0.2796,0.6522,DESALINEACION_READINESS_TRANSPORTE
BOT_00000663,2025-05-01 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,217,0.2751,0.6958,DESALINEACION_READINESS_TRANSPORTE
BOT_00000309,2025-05-01 17:00:00,PATIO,CONGESTION_PATIO,5,290,0.6162,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000664,2025-05-02 10:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,188,0.2763,0.6646,DESALINEACION_READINESS_TRANSPORTE
BOT_00000310,2025-05-02 21:00:00,PATIO,CONGESTION_PATIO,5,284,0.646,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000665,2025-05-03 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,189,0.3484,0.8671,DESALINEACION_READINESS_TRANSPORTE
BOT_00000311,2025-05-03 13:00:00,PATIO,CONGESTION_PATIO,5,279,0.6371,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001177,2025-05-04 01:38:00,PATIO,RESTRICCION_CRITICA,4,226,0.3914,0.4403,REORGANIZACION_FLUJO
BOT_00000312,2025-05-04 10:00:00,PATIO,CONGESTION_PATIO,5,287,0.6576,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000666,2025-05-04 18:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,184,0.286,0.7137,DESALINEACION_READINESS_TRANSPORTE
BOT_00001178,2025-05-05 00:17:00,LOGISTICA,RESTRICCION_CRITICA,4,219,0.4089,0.46,LIMITACION_TRANSPORTISTA
BOT_00000667,2025-05-05 10:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,184,0.345,0.8558,DESALINEACION_READINESS_TRANSPORTE
BOT_00001179,2025-05-05 13:06:00,ENERGIA,RESTRICCION_CRITICA,5,315,0.5027,0.5655,CURTAILMENT_REDES
BOT_00000313,2025-05-05 21:00:00,PATIO,CONGESTION_PATIO,5,282,0.6412,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000314,2025-05-06 13:00:00,PATIO,CONGESTION_PATIO,5,275,0.6245,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000668,2025-05-06 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,262,0.3054,0.741,DESALINEACION_READINESS_TRANSPORTE
BOT_00001180,2025-05-07 06:05:00,LOGISTICA,RESTRICCION_CRITICA,4,263,0.3926,0.4417,FALTA_SLOT_TRANSPORTE
BOT_00000669,2025-05-07 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,195,0.2879,0.7064,DESALINEACION_READINESS_TRANSPORTE
BOT_00000315,2025-05-07 18:00:00,PATIO,CONGESTION_PATIO,5,297,0.6312,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000316,2025-05-08 10:00:00,PATIO,CONGESTION_PATIO,5,299,0.6596,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000670,2025-05-08 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,181,0.2967,0.7158,DESALINEACION_READINESS_TRANSPORTE
BOT_00001181,2025-05-09 04:13:00,LOGISTICA,RESTRICCION_CRITICA,4,275,0.4298,0.4836,INCIDENCIA_DOCUMENTAL
BOT_00000317,2025-05-09 10:00:00,PATIO,CONGESTION_PATIO,5,266,0.6551,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000671,2025-05-09 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,180,0.297,0.7738,DESALINEACION_READINESS_TRANSPORTE
BOT_00000672,2025-05-10 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,233,0.3691,0.95,DESALINEACION_READINESS_TRANSPORTE
BOT_00000318,2025-05-10 14:00:00,PATIO,CONGESTION_PATIO,5,280,0.6072,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001182,2025-05-10 16:51:00,LOGISTICA,RESTRICCION_CRITICA,4,294,0.4122,0.4637,LIMITACION_TRANSPORTISTA
BOT_00000673,2025-05-11 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,251,0.366,0.9111,DESALINEACION_READINESS_TRANSPORTE
BOT_00000319,2025-05-11 13:00:00,PATIO,CONGESTION_PATIO,5,279,0.6695,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000320,2025-05-12 12:00:00,PATIO,CONGESTION_PATIO,5,257,0.6481,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000674,2025-05-12 19:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,195,0.2894,0.7366,DESALINEACION_READINESS_TRANSPORTE
BOT_00000321,2025-05-13 18:00:00,PATIO,CONGESTION_PATIO,5,311,0.6256,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000675,2025-05-13 20:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,245,0.2881,0.6955,DESALINEACION_READINESS_TRANSPORTE
BOT_00001183,2025-05-13 21:44:00,LOGISTICA,RESTRICCION_CRITICA,5,264,0.5097,0.5734,FALTA_SLOT_TRANSPORTE
BOT_00000676,2025-05-14 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,170,0.3515,0.8235,DESALINEACION_READINESS_TRANSPORTE
BOT_00000322,2025-05-14 18:00:00,PATIO,CONGESTION_PATIO,5,289,0.6189,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000677,2025-05-15 21:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,246,0.3513,0.8257,DESALINEACION_READINESS_TRANSPORTE
BOT_00000323,2025-05-15 21:00:00,PATIO,CONGESTION_PATIO,5,247,0.6513,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001184,2025-05-16 01:46:00,LOGISTICA,RESTRICCION_CRITICA,4,208,0.3947,0.444,INCIDENCIA_DOCUMENTAL
BOT_00000678,2025-05-16 11:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,215,0.2898,0.7415,DESALINEACION_READINESS_TRANSPORTE
BOT_00000324,2025-05-16 14:00:00,PATIO,CONGESTION_PATIO,5,287,0.6403,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000679,2025-05-17 10:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,225,0.2935,0.7336,DESALINEACION_READINESS_TRANSPORTE
BOT_00000325,2025-05-17 21:00:00,PATIO,CONGESTION_PATIO,5,306,0.635,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001185,2025-05-18 04:23:00,PATIO,RESTRICCION_CRITICA,4,238,0.3893,0.4379,REORGANIZACION_FLUJO
BOT_00000326,2025-05-18 18:00:00,PATIO,CONGESTION_PATIO,5,306,0.6518,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000680,2025-05-18 20:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,189,0.2962,0.7309,DESALINEACION_READINESS_TRANSPORTE
BOT_00000327,2025-05-19 19:00:00,PATIO,CONGESTION_PATIO,5,256,0.6639,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000681,2025-05-19 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,244,0.2798,0.6975,DESALINEACION_READINESS_TRANSPORTE
BOT_00000328,2025-05-20 13:00:00,PATIO,CONGESTION_PATIO,5,249,0.6276,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000682,2025-05-20 15:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,228,0.2853,0.7069,DESALINEACION_READINESS_TRANSPORTE
BOT_00001186,2025-05-21 06:19:00,CARGA,RESTRICCION_CRITICA,5,326,0.5124,0.5765,CAPACIDAD_CARGA_LIMITADA
BOT_00000329,2025-05-21 17:00:00,PATIO,CONGESTION_PATIO,5,282,0.6295,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000683,2025-05-21 18:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,222,0.2917,0.7342,DESALINEACION_READINESS_TRANSPORTE
BOT_00000330,2025-05-22 11:00:00,PATIO,CONGESTION_PATIO,5,273,0.6354,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000684,2025-05-22 12:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,276,0.3369,0.8959,DESALINEACION_READINESS_TRANSPORTE
BOT_00000685,2025-05-23 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,248,0.3455,0.9315,DESALINEACION_READINESS_TRANSPORTE
BOT_00000331,2025-05-23 16:00:00,PATIO,CONGESTION_PATIO,5,295,0.6295,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001187,2025-05-24 04:37:00,PATIO,RESTRICCION_CRITICA,4,248,0.407,0.4579,BLOQUEO_POSICIONES
BOT_00000332,2025-05-24 16:00:00,PATIO,CONGESTION_PATIO,5,306,0.6224,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000686,2025-05-24 19:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,180,0.2905,0.7746,DESALINEACION_READINESS_TRANSPORTE
BOT_00000333,2025-05-25 09:00:00,PATIO,CONGESTION_PATIO,5,297,0.6712,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000687,2025-05-25 12:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,222,0.2841,0.7055,DESALINEACION_READINESS_TRANSPORTE
BOT_00000334,2025-05-26 14:00:00,PATIO,CONGESTION_PATIO,5,285,0.6517,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000688,2025-05-26 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,282,0.3629,0.981,DESALINEACION_READINESS_TRANSPORTE
BOT_00001188,2025-05-27 07:57:00,LOGISTICA,RESTRICCION_CRITICA,4,233,0.4032,0.4536,FALTA_SLOT_TRANSPORTE
BOT_00000335,2025-05-27 13:00:00,PATIO,CONGESTION_PATIO,5,277,0.619,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000689,2025-05-27 20:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,202,0.3396,0.9058,DESALINEACION_READINESS_TRANSPORTE
BOT_00001189,2025-05-28 00:32:00,CARGA,RESTRICCION_CRITICA,4,258,0.3936,0.4428,CAPACIDAD_CARGA_LIMITADA
BOT_00000336,2025-05-28 16:00:00,PATIO,CONGESTION_PATIO,5,247,0.6065,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000690,2025-05-28 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,218,0.3728,0.9308,DESALINEACION_READINESS_TRANSPORTE
BOT_00000002,2025-05-28 21:00:00,CARGA,COLA_CARGA,3,209,0.3015,0.4209,SATURACION_SLOTS_CARGA
BOT_00000691,2025-05-29 12:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,226,0.3614,0.9597,DESALINEACION_READINESS_TRANSPORTE
