fecha,turno,area,throughput_gap,congestion_index,avg_wait_time,queue_pressure_score,slot_utilization,yard_occupancy_rate,bottleneck_density,dispatch_risk_density,operational_stress_score,area_criticality_score,main_bottleneck_driver,recommended_action_initial
2025-09-20,B,PATIO,-15,48.905647382920115,391.11021718180814,0.0,0.0,0.1068181818181818,36.985479999999995,0.0,24.649319636363636,49.710993403856754,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-09-21,A,PATIO,-35,54.317015098722415,500.2273513470429,0.0,0.0,0.0912195121951219,29.031514999999995,0.0,32.750423243902446,62.41348766852497,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-09-21,B,PATIO,-8,52.526871965244055,498.5046717494392,0.0,0.0,0.08,36.94425,0.0,17.1186,41.929094393048814,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-09-22,B,PATIO,-32,43.67414529914531,507.76181318681313,0.0,0.0,0.0728205128205128,37.00302,0.0,33.998029256410256,60.53443491111111,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-09-23,B,PATIO,-36,52.712222222222216,438.6535918003565,0.0,0.0,0.0884444444444444,36.969305000000006,0.0,34.296384888888895,62.401721422222224,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-09-24,A,PATIO,-51,53.616733327059414,447.21591654118834,0.0,0.0,0.0982608695652174,36.948035,0.0,34.48581939130435,62.62051054367275,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-09-25,A,PATIO,-48,55.61407407407408,426.55479276895954,0.0,0.0,0.1106666666666666,29.17205499999999,0.0,33.17380433333334,62.757575681481484,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-09-25,B,PATIO,-39,52.69121447028424,474.2913613518265,0.0,0.0,0.0953488372093023,37.01931,0.0,34.446633744186045,62.427569642894056,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-09-25,C,PATIO,-8,44.97548125633232,397.90770931196465,0.0,0.0,0.1123404255319149,36.36218999999999,0.0,17.6548765106383,40.526071553394125,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-09-26,B,PATIO,-36,53.853968253968254,455.45049475540696,0.0,0.0,0.0822222222222222,36.99286,0.0,34.17566144444444,62.605925939682535,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-09-27,A,PATIO,-24,49.447469891219896,378.1830836953079,0.0,0.0,0.0983333333333333,36.972275,0.0,33.49192166666666,60.58787831157731,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-09-28,A,PATIO,-37,53.49302325581396,451.1072495979473,0.0,0.0,0.0865116279069767,37.01647,0.0,34.26569155813953,62.551742962790705,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-09-28,C,PATIO,6,50.51409331409331,460.48200941759774,0.0,0.0,0.0977777777777777,29.12889,0.0,13.911563555555556,38.885131373929774,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-09-29,A,PATIO,-33,53.79548872180451,519.5434672783357,0.0,0.0,0.0942105263157894,36.995825,0.0,34.41102552631579,62.64130284962406,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-09-30,B,PATIO,-31,45.52285714285714,425.90518518518513,0.0,0.0,0.068,36.963545,0.0,33.875274000000005,60.87962622857143,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-02,B,PATIO,-8,24.459722222222226,286.21763414055084,0.0,0.0,0.0661111111111111,0.0,0.0,9.411727222222222,34.774289888888894,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-02,C,PATIO,-29,11.44436936936937,111.54806904806904,0.0,0.0,0.0524324324324324,0.0,0.0,26.12483364864865,41.80951302427602,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-03,C,PATIO,-3,25.922916666666666,275.24862678987677,0.0,0.0,0.0825,0.0,0.0,4.743435,29.133270333333332,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-04,B,PATIO,-7,28.446929824561405,327.000641025641,0.0,0.0,0.0878947368421052,0.0,0.0,8.832549736842106,34.4558959122807,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-04,C,PATIO,11,26.80731707317073,348.0497814658598,0.0,0.0,0.0770731707317073,0.0,0.0,12.611213414634143,38.883706097560975,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-05,C,PATIO,12,27.323245614035088,344.4926240045233,0.0,0.0,0.0931578947368421,0.0,0.0,13.95725289473684,40.25609970175439,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-06,A,PATIO,-27,28.783333333333335,389.77146644082734,0.0,0.0,0.0811428571428571,0.0,0.0,26.69670214285714,56.09600709523809,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-06,C,PATIO,20,29.359404761904763,358.8537324134199,0.0,0.0,0.086,0.0,0.0,21.79698,50.23127695238095,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-07,B,PATIO,-10,26.98589743589744,321.5436282771809,0.0,0.0,0.0851282051282051,0.0,0.0,11.795444102564105,37.75626830769231,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-07,C,PATIO,3,28.37203703703704,277.788288487112,0.0,0.0,0.0786666666666666,0.0,0.0,4.6668433333333335,29.607776074074074,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-08,A,PATIO,-21,30.549887387387383,381.2735234360234,0.0,0.0,0.0881081081081081,0.0,0.0,22.83164216216216,51.676305909909914,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-08,B,PATIO,25,31.464414414414417,389.413130544756,0.0,0.0,0.1043243243243243,0.0,0.0,27.17020148648649,56.72692318018019,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-09,A,PATIO,-21,32.562745098039215,431.7737319667524,0.0,0.0,0.0994117647058823,0.0,0.0,23.050095294117646,52.12256807843138,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-09,C,PATIO,-2,25.441666666666663,305.27688104222125,0.0,0.0,0.0780487804878048,0.0,0.0,3.649730609756098,27.81827945528455,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-10,A,PATIO,-19,29.10888157894737,359.645993480204,0.0,0.0,0.0878947368421052,0.0,0.0,20.838834736842102,48.9895432631579,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-10,C,PATIO,1,27.79090909090909,325.20265920947736,0.0,0.0,0.0831818181818181,0.0,0.0,2.7556163636363635,27.109305090909093,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-11,C,PATIO,24,31.633653846153848,363.4147744161319,0.0,0.0,0.0902564102564102,0.0,0.0,25.887208205128204,55.504172410256416,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-12,A,PATIO,4,30.235483870967748,472.44158283264943,0.0,0.0,0.1012903225806451,0.0,0.0,6.102756451612904,31.26764806451613,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-12,C,PATIO,9,25.82521367521368,343.6070656195656,0.0,0.0,0.0758974358974359,0.0,0.0,10.59069871794872,36.283182478632476,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-13,B,PATIO,0,28.54595959595959,382.3020571476454,0.0,0.0,0.0957575757575757,0.0,0.0,1.9890265151515156,26.106997222222223,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-13,C,PATIO,13,24.416666666666675,344.9159210583458,0.0,0.0,0.0720930232558139,0.0,0.0,14.53271546511628,40.7898764263566,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-14,C,PATIO,4,26.112878787878795,323.38692690071366,0.0,0.0,0.0790909090909091,0.0,0.0,5.670468181818182,30.3566693939394,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-15,B,PATIO,15,28.67688492063492,331.71712546017056,0.0,0.0,0.0923809523809524,0.0,0.0,16.94252404761905,44.123881793650796,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-15,C,PATIO,-1,25.602947154471543,292.3362369337979,0.0,0.0,0.0858536585365853,0.0,0.0,2.8084831707317077,26.68228606504065,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-16,A,PATIO,-4,31.317117117117117,343.80143602248864,0.0,0.0,0.0929729729729729,0.0,0.0,5.92968945945946,31.44936131531532,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-16,C,PATIO,5,29.820937500000003,364.6450291448318,0.0,0.0,0.0795,0.0,0.0,6.673265000000002,32.298840500000004,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-17,B,PATIO,5,28.248290598290595,342.08949704142015,0.0,0.0,0.0887179487179487,0.0,0.0,6.859933974358976,32.021644914529915,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-17,C,PATIO,7,27.2265873015873,348.5384749101661,0.0,0.0,0.08,0.0,0.0,8.69285,34.183887460317465,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-18,B,PATIO,17,29.6858552631579,342.3998407794114,0.0,0.0,0.0931578947368421,0.0,0.0,18.933537894736844,46.723878631578955,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-18,C,PATIO,-5,29.2053125,340.1789253393665,0.0,0.0,0.0925,0.0,0.0,6.9250300000000005,32.2260685,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-19,A,PATIO,1,31.42238095238096,365.5108668315811,0.0,0.0,0.0862857142857142,0.0,0.0,2.8023042857142855,27.844937047619048,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-19,C,PATIO,25,31.41568627450981,388.7824618403511,0.0,0.0,0.0935294117647059,0.0,0.0,26.96358823529412,56.67585490196078,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-20,B,PATIO,-8,28.893353174603178,348.47809858792004,0.0,0.0,0.0804761904761904,0.0,0.0,9.693703809523807,35.7174113968254,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-21,B,PATIO,9,30.19493243243243,337.9409910196675,0.0,0.0,0.0929729729729729,0.0,0.0,10.92514445945946,37.224015378378375,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-21,C,PATIO,5,26.66462962962963,318.9343725529398,0.0,0.0,0.088,0.0,0.0,6.84604,31.702133925925928,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-22,B,PATIO,15,31.638288288288287,378.139567977068,0.0,0.0,0.1005405405405405,0.0,0.0,17.08587081081081,44.744831819819815,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-22,C,PATIO,19,27.002777777777776,309.87748482454367,0.0,0.0,0.0875555555555555,0.0,0.0,20.84172611111111,48.56890077777778,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-23,A,PATIO,-11,33.52229166666667,437.80308729260935,0.0,0.0,0.076,0.0,0.0,12.59635,40.223728333333334,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-23,B,PATIO,-3,29.99957264957265,349.3718613258087,0.0,0.0,0.0892307692307692,0.0,0.0,4.863425384615384,29.97259960683761,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-24,A,PATIO,-14,29.875625000000003,352.2054259466024,0.0,0.0,0.0885,0.0,0.0,15.856955,43.146516000000005,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-24,B,PATIO,-9,28.314880952380957,319.4968142968143,0.0,0.0,0.0747619047619047,0.0,0.0,10.567973095238097,36.77657080952381,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-25,A,PATIO,9,30.2178125,326.8507119976257,0.0,0.0,0.0955,0.0,0.0,10.97738,37.2390385,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-25,C,PATIO,-1,29.020092592592594,312.9951048951049,0.0,0.0,0.0755555555555555,0.0,0.0,2.5786561111111115,27.31974974074074,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-26,A,PATIO,3,32.225641025641025,514.8934169235015,0.0,0.0,0.1007692307692307,0.0,0.0,5.103329615384616,30.46579412820513,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-26,C,PATIO,23,28.511408730158728,348.00389531277693,0.0,0.0,0.0795238095238095,0.0,0.0,24.66868619047619,53.636018984126984,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-27,A,PATIO,-17,29.975520833333334,452.9430313176407,0.0,0.0,0.08375,0.0,0.0,18.750750000000004,46.74525416666666,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-27,C,PATIO,12,25.5056623931624,371.0196605137782,0.0,0.0,0.0723076923076923,0.0,0.0,13.535223846153846,39.80817724786325,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-28,A,PATIO,-11,27.815238095238097,357.6903102545366,0.0,0.0,0.0982857142857143,0.0,0.0,13.036514285714285,39.17035047619048,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-28,C,PATIO,-2,26.008333333333336,378.9289772727273,0.0,0.0,0.0716666666666666,0.0,0.0,3.5217583333333335,27.906018333333336,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-29,A,PATIO,-16,33.875,458.44708365937464,0.0,0.0,0.1,0.0,0.0,18.09081,46.393162,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-29,C,PATIO,9,28.32713675213675,381.0487484737485,0.0,0.0,0.0779487179487179,0.0,0.0,10.64378435897436,36.79418422222222,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-30,A,PATIO,-2,34.362626262626264,474.58823220748354,0.0,0.0,0.0981818181818181,0.0,0.0,4.034136363636363,29.679352525252526,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-30,C,PATIO,11,28.610795454545453,312.4401627728332,0.0,0.0,0.0877272727272727,0.0,0.0,12.848145454545454,39.29178818181818,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-01-31,C,PATIO,-2,28.361143410852716,290.1448504983389,0.0,0.0,0.0837209302325581,0.0,0.0,3.756738604651163,28.42357640310078,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-01,B,PATIO,30,31.368803418803417,383.52851191841944,0.0,0.0,0.102051282051282,0.0,0.0,27.12006064102564,56.69777281196581,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-01,C,PATIO,-2,28.90979166666667,331.7420933967993,0.0,0.0,0.087,0.0,0.0,3.826925000000001,28.547343333333338,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-02,B,PATIO,-2,28.341003787878787,340.9555108475897,0.0,0.0,0.0863636363636363,0.0,0.0,3.7993627272727273,28.428073303030303,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-02,C,PATIO,24,28.718124999999997,354.6325622294372,0.0,0.0,0.0875,0.0,0.0,25.846030000000003,54.912831000000004,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-03,B,PATIO,-7,30.409459459459462,385.2478613728614,0.0,0.0,0.0859459459459459,0.0,0.0,8.802438918918918,34.84237967567567,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-03,C,PATIO,8,27.43214285714286,355.4573112073112,0.0,0.0,0.0738095238095238,0.0,0.0,9.569505476190477,35.40032966666667,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-04,B,PATIO,-16,27.81752136752137,369.5768814518814,0.0,0.0,0.0748717948717948,0.0,0.0,17.593105897435898,45.082125452991455,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-04,C,PATIO,0,28.82471590909091,332.27659813936725,0.0,0.0,0.0877272727272727,0.0,0.0,1.8495704545454548,26.134857272727274,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-05,A,PATIO,-16,31.896296296296295,391.75603313716056,0.0,0.0,0.0961111111111111,0.0,0.0,18.00229222222222,45.9797177037037,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-05,C,PATIO,18,30.94224806201551,354.64233675581136,0.0,0.0,0.0967441860465116,0.0,0.0,20.027568720930233,48.19396335658915,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-06,A,PATIO,4,32.33378378378379,399.2938652938653,0.0,0.0,0.0951351351351351,0.0,0.0,5.970097702702703,31.6607762972973,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-06,C,PATIO,27,28.695277777777783,323.9017538126362,0.0,0.0,0.0817777777777777,0.0,0.0,26.72338055555556,56.083731666666665,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-07,B,PATIO,8,28.5194105691057,366.75090974305465,0.0,0.0,0.0868292682926829,0.0,0.0,9.80731036585366,35.66534418699187,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-07,C,PATIO,10,31.160714285714285,352.01270346716774,0.0,0.0,0.0866666666666666,0.0,0.0,11.811573333333335,38.59445752380953,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-08,A,PATIO,-28,25.828888888888898,313.35777594954067,0.0,0.0,0.0662222222222222,0.0,0.0,26.40293944444445,55.446365666666665,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-09,A,PATIO,11,29.56481481481482,332.3581168466037,0.0,0.0,0.0888888888888888,0.0,0.0,12.854622777777776,39.48388751851852,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-10,A,PATIO,-18,31.399549549549548,389.30111735111734,0.0,0.0,0.0789189189189189,0.0,0.0,19.651473378378377,48.210204585585586,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-10,C,PATIO,20,33.32174796747968,398.497355756789,0.0,0.0,0.0858536585365853,0.0,0.0,21.81151317073171,51.02665222764227,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-11,B,PATIO,-23,31.475657894736845,381.1902097902098,0.0,0.0,0.0773684210526315,0.0,0.0,24.621108421052632,54.2193532631579,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-11,C,PATIO,5,24.969627192982458,350.30509446693657,0.0,0.0,0.0742105263157894,0.0,0.0,6.572890526315788,31.30850354385965,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-12,A,PATIO,-21,27.817987804878047,343.6944191310045,0.0,0.0,0.0775609756097561,0.0,0.0,22.62905451219512,51.089408463414635,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-12,C,PATIO,17,30.8389880952381,304.7743102135959,0.0,0.0,0.09,0.0,0.0,18.8897,46.94573761904762,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-13,A,PATIO,-23,30.203418803418806,351.1433160793454,0.0,0.0,0.0882051282051282,0.0,0.0,24.84009256410257,54.00870227350428,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-13,C,PATIO,26,31.271474358974363,327.83430455500593,0.0,0.0,0.0999999999999999,0.0,0.0,27.096195,56.673533871794874,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-14,B,PATIO,-16,29.46058558558559,344.9688174556596,0.0,0.0,0.0832432432432432,0.0,0.0,17.754264864864865,45.44297009009009,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-14,C,PATIO,17,30.875378787878788,313.3692771210714,0.0,0.0,0.0940909090909091,0.0,0.0,18.980398181818185,46.97115539393939,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-15,C,PATIO,29,29.930625,349.32635736546064,0.0,0.0,0.088,0.0,0.0,26.84835,56.355795,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-16,B,PATIO,-1,27.729059829059832,376.3687730360807,0.0,0.0,0.0733333333333333,0.0,0.0,2.551296666666667,27.0560712991453,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-16,C,PATIO,7,29.2489898989899,416.007980235253,0.0,0.0,0.0854545454545454,0.0,0.0,8.794185909090912,34.608635161616164,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-17,B,PATIO,-24,29.2546875,398.5192361111111,0.0,0.0,0.0689999999999999,0.0,0.0,25.45089,54.9411155,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-18,A,PATIO,-10,32.31345238095238,456.5709445316588,0.0,0.0,0.0891428571428571,0.0,0.0,11.860077142857143,38.834705904761904,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-18,C,PATIO,3,31.61344696969697,316.2544103623649,0.0,0.0,0.0836363636363636,0.0,0.0,4.764347272727273,30.27555884848485,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-19,A,PATIO,13,32.38482905982906,371.4011914412844,0.0,0.0,0.103076923076923,0.0,0.0,15.146693461538463,42.5063045042735,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-19,C,PATIO,6,26.036837121212123,319.0559199954086,0.0,0.0,0.0736363636363636,0.0,0.0,7.560057272727272,32.71937887878788,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-20,A,PATIO,6,33.185227272727275,426.22405851724034,0.0,0.0,0.0945454545454545,0.0,0.0,7.97609409090909,34.23226427272728,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-20,C,PATIO,17,26.44326923076923,347.11572349428684,0.0,0.0,0.0851282051282051,0.0,0.0,18.794754102564102,46.04760466666667,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-21,A,PATIO,-26,31.048908730158733,355.4984414395129,0.0,0.0,0.0761904761904762,0.0,0.0,26.603864523809523,56.530554650793654,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-21,C,PATIO,-1,30.566279069767447,330.7571478263339,0.0,0.0,0.0865116279069767,0.0,0.0,2.817562558139535,27.676768325581396,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-22,B,PATIO,0,30.737274774774768,346.7031259817637,0.0,0.0,0.0908108108108108,0.0,0.0,1.8971562162162163,26.526886198198195,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-22,C,PATIO,16,30.800000000000008,286.8351074685474,0.0,0.0,0.0752173913043478,0.0,0.0,17.59287782608696,45.67857556521739,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-23,A,PATIO,-19,28.729557291666666,436.5400190954879,0.0,0.0,0.076875,0.0,0.0,20.624695000000003,48.87085045833333,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-23,C,PATIO,14,29.36422764227643,332.30486842186986,0.0,0.0,0.0746341463414634,0.0,0.0,15.58173792682927,42.98919311382114,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-24,A,PATIO,-47,31.320952380952388,373.0531535131535,0.0,0.0,0.0697142857142857,0.0,0.0,26.475570714285713,56.55930461904762,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-24,C,PATIO,11,26.22712765957447,283.79474367240323,0.0,0.0,0.071063829787234,0.0,0.0,12.51442659574468,38.74831085106383,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-25,A,PATIO,-10,32.1732905982906,375.6034348692244,0.0,0.0,0.0923076923076923,0.0,0.0,11.931578846153847,38.820973888888894,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-25,C,PATIO,6,28.83873456790124,290.95084076417413,0.0,0.0,0.092,0.0,0.0,7.933735,33.35449391358025,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-26,A,PATIO,-7,30.97479166666667,357.61512021475255,0.0,0.0,0.09,0.0,0.0,8.863045000000001,34.967567333333335,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-26,C,PATIO,24,32.32364583333334,332.648328060828,0.0,0.0,0.0955,0.0,0.0,26.00828,55.66638516666667,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-27,B,PATIO,15,32.81041666666667,374.8242746288799,0.0,0.0,0.110625,0.0,0.0,17.295074999999997,45.021098333333335,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-27,C,PATIO,16,31.44944629014397,316.8028555177153,0.0,0.0,0.0813953488372093,0.0,0.0,17.718131976744186,45.83351565337763,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-28,B,PATIO,-18,32.240277777777784,360.6576964085298,0.0,0.0,0.076,0.0,0.0,19.596005,48.36725655555556,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-02-28,C,PATIO,-2,30.30694444444445,320.0798762337103,0.0,0.0,0.0904761904761904,0.0,0.0,3.9035588095238096,28.842100650793654,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-03-01,B,PATIO,8,30.484857723577235,314.92026977087954,0.0,0.0,0.0848780487804878,0.0,0.0,9.778185975609755,36.052608739837396,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-03-01,C,PATIO,-3,28.83388888888889,308.7898446615114,0.0,0.0,0.0795555555555555,0.0,0.0,4.685821111111111,29.703942,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-03-02,B,PATIO,-2,33.59391025641026,379.37044720911115,0.0,0.0,0.0912820512820512,0.0,0.0,3.8964860256410256,29.498079256410257,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-03-02,C,PATIO,24,30.908888888888892,315.5720152686819,0.0,0.0,0.0906666666666666,0.0,0.0,25.898698333333332,55.361517444444445,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-03-03,A,PATIO,-30,27.125378787878788,406.247095959596,0.0,0.0,0.0781818181818182,0.0,0.0,26.64846136363636,55.754768030303026,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-03-03,C,PATIO,21,25.851709401709403,396.6656593406593,0.0,0.0,0.0876923076923077,0.0,0.0,22.83219115384615,50.73678011111111,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-03-04,B,PATIO,-7,29.963141025641033,338.57595879903573,0.0,0.0,0.0851282051282051,0.0,0.0,8.795354102564103,34.751699025641024,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
2025-03-04,C,PATIO,-2,28.26898148148148,326.65150405150405,0.0,0.0,0.0817777777777777,0.0,0.0,3.727955555555556,28.399387407407406,CONGESTION_PATIO,Reducir dwell y rediseñar buffer por zona de patio
