fecha,turno,area,eventos_cuello,severidad_media,duracion_total_min,impacto_throughput_medio,impacto_salida_medio,impacto_throughput_total,impacto_salida_total,productividad_turno_indice,presion_operativa_indice,absentismo_proxy,overtime_flag,ratio_capacidad_disponible,ratio_restriccion_activa,causa_dominante,area_stress_score
2025-03-19,C,CARGA,1,4.0,265.0,0.4028,0.4531,0.4028,0.4531,0.8349,0.5936,0.0762,false,0.8557777777777779,1.0,MANTENIMIENTO_CARGA,29.075319999999998
2025-03-20,B,PATIO,1,5.0,272.0,0.6325,0.99,0.6325,0.99,0.9222,0.651,0.0938,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.910825
2025-03-21,A,LOGISTICA,1,5.0,255.0,0.9,0.5203,0.9,0.5203,0.9255,0.6202,0.0881,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.76933999999999
2025-03-22,C,LOGISTICA,1,5.0,259.0,0.9,0.5471,0.9,0.5471,0.7868,0.7214,0.096,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.816379999999995
2025-03-23,B,PATIO,1,5.0,266.0,0.632,0.99,0.632,0.99,0.8043,0.6296,0.0613,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.90592
2025-03-24,B,LOGISTICA,1,5.0,208.0,0.9,0.5286,0.9,0.5286,0.9583,0.6158,0.0421,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.776759999999996
2025-03-25,A,ENERGIA,1,4.0,233.0,0.3743,0.4211,0.3743,0.4211,0.9369,0.5595,0.0835,false,0.8752809523809524,1.0,CURTAILMENT_REDES,29.000874999999997
2025-03-25,B,LOGISTICA,2,4.5,436.0,0.6616,0.51425,1.3232,1.0285,0.8735,0.6129,0.0912,false,0.9724999999999999,0.0,LIMITACION_TRANSPORTISTA,32.96383
2025-03-26,A,PATIO,1,5.0,239.0,0.6332,0.99,0.6332,0.99,0.8713,0.5795,0.0815,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.897400000000005
2025-03-26,B,LOGISTICA,1,5.0,203.0,0.9,0.5529,0.9,0.5529,0.895,0.5868,0.087,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.79526
2025-03-26,C,CARGA,1,4.0,241.0,0.3997,0.4497,0.3997,0.4497,0.8112,0.6772,0.077,false,0.8557777777777779,1.0,MANTENIMIENTO_CARGA,29.08476499999999
2025-03-27,A,PRODUCCION,1,5.0,327.0,0.4917,0.5531,0.4917,0.5531,0.8975,0.6378,0.1018,false,0.8371349715099715,0.0,BAJA_DOTACION,36.295285
2025-03-27,B,LOGISTICA,1,5.0,253.0,0.9,0.575,0.9,0.575,0.9142,0.6273,0.0635,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.82545999999999
2025-03-28,B,PATIO,1,5.0,298.0,0.6193,0.99,0.6193,0.99,0.9429,0.6032,0.0679,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.884764999999994
2025-03-28,C,LOGISTICA,1,5.0,255.0,0.9,0.5284,0.9,0.5284,0.7751,0.7426,0.0984,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.801919999999996
2025-03-29,A,PATIO,1,5.0,274.0,0.6159,0.99,0.6159,0.99,0.9606,0.6334,0.0867,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.886555
2025-03-29,B,LOGISTICA,1,5.0,220.0,0.9,0.5833,0.9,0.5833,0.8492,0.5729,0.1328,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.82287999999999
2025-03-30,B,PATIO,1,5.0,261.0,0.6452,0.99,0.6452,0.99,0.813,0.5286,0.1184,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.90222
2025-03-31,A,LOGISTICA,1,5.0,288.0,0.9,0.5668,0.9,0.5668,0.8538,0.6676,0.1175,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.82532
2025-03-31,B,PATIO,1,5.0,294.0,0.6549,0.99,0.6549,0.99,0.9021,0.661,0.082,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.940825
2025-04-01,A,LOGISTICA,1,5.0,202.0,0.9,0.5741,0.9,0.5741,0.9097,0.6022,0.0933,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.819539999999996
2025-04-01,B,CARGA,1,4.0,246.0,0.4246,0.4777,0.4246,0.4777,0.9588,0.6303,0.1115,true,0.8557777777777779,1.0,MANTENIMIENTO_CARGA,29.134509999999995
2025-04-02,A,PATIO,1,5.0,313.0,0.6291,0.99,0.6291,0.99,0.9574,0.6026,0.0732,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.896895
2025-04-02,B,LOGISTICA,1,5.0,222.0,0.9,0.5709,0.9,0.5709,0.8914,0.6162,0.118,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.81914
2025-04-03,A,LOGISTICA,1,5.0,216.0,0.9,0.5382,0.9,0.5382,0.9612,0.5894,0.0834,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.781079999999996
2025-04-03,B,PATIO,1,5.0,338.0,0.5245,0.59,0.5245,0.59,0.8464,0.5792,0.1089,false,0.9422161068098568,0.0,SATURACION_ZONA,36.361464999999995
2025-04-03,C,PATIO,1,5.0,274.0,0.6157,0.99,0.6157,0.99,0.8056,0.6563,0.0874,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.890885000000004
2025-04-04,A,CARGA,1,4.0,278.0,0.392,0.441,0.392,0.441,1.0357,0.6511,0.0865,false,0.8557777777777779,1.0,AVERIA_CARGADOR,29.06122
2025-04-04,B,LOGISTICA,1,5.0,206.0,0.9,0.592,0.9,0.592,0.8942,0.6832,0.0777,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.85363999999999
2025-04-05,A,LOGISTICA,1,4.0,270.0,0.388,0.4365,0.388,0.4365,0.8552,0.5614,0.121,true,0.9724999999999999,0.0,INCIDENCIA_DOCUMENTAL,29.033779999999997
2025-04-05,B,LOGISTICA,1,5.0,202.0,0.9,0.5807,0.9,0.5807,0.8497,0.5506,0.1192,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.81582
2025-04-05,C,CARGA,1,4.0,219.0,0.3982,0.448,0.3982,0.448,0.803,0.6686,0.1166,true,0.8557777777777779,1.0,AVERIA_CARGADOR,29.079469999999997
2025-04-06,A,PATIO,1,5.0,281.0,0.6516,0.99,0.6516,0.99,0.9232,0.6265,0.0949,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.9298
2025-04-06,C,LOGISTICA,1,5.0,297.0,0.5226,0.5879,0.5226,0.5879,0.7479,0.6877,0.1292,true,0.9724999999999999,0.0,FALTA_SLOT_TRANSPORTE,36.378690000000006
2025-04-07,A,LOGISTICA,1,5.0,221.0,0.9,0.5804,0.9,0.5804,0.9313,0.665,0.1101,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.83839999999999
2025-04-07,B,PATIO,1,5.0,251.0,0.6018,0.99,0.6018,0.99,0.8599,0.6913,0.0817,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.88051
2025-04-08,B,PATIO,1,5.0,329.0,0.6443,0.99,0.6443,0.99,0.9009,0.7246,0.1137,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.940295
2025-04-09,A,PATIO,1,5.0,285.0,0.6211,0.99,0.6211,0.99,0.8289,0.6722,0.1028,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.900815
2025-04-09,B,LOGISTICA,1,5.0,251.0,0.9,0.6009,0.9,0.6009,0.8292,0.5673,0.0744,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.83935999999999
2025-04-10,A,PATIO,1,5.0,320.0,0.6376,0.99,0.6376,0.99,0.8984,0.5958,0.1051,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.90616
2025-04-10,B,LOGISTICA,1,5.0,197.0,0.9,0.5364,0.9,0.5364,0.9355,0.5969,0.0713,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.78077999999999
2025-04-11,A,LOGISTICA,1,5.0,237.0,0.9,0.571,0.9,0.571,0.8727,0.6337,0.1011,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.822739999999996
2025-04-11,B,PATIO,1,5.0,268.0,0.6184,0.99,0.6184,0.99,0.8968,0.6112,0.071,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.88524
2025-04-11,C,ENERGIA,1,5.0,280.0,0.5018,0.5646,0.5018,0.5646,0.7892,0.6599,0.1328,true,0.8752809523809524,1.0,ALERTA_TERMICA,36.323829999999994
2025-04-12,A,PATIO,1,5.0,259.0,0.638,0.99,0.638,0.99,0.8837,0.6295,0.1096,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.9134
2025-04-12,B,LOGISTICA,1,5.0,290.0,0.9,0.6034,0.9,0.6034,0.8336,0.5403,0.1074,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.836459999999995
2025-04-13,A,PATIO,1,5.0,282.0,0.6331,0.99,0.6331,0.99,0.8892,0.65,0.118,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.911375
2025-04-13,C,LOGISTICA,1,5.0,226.0,0.9,0.5532,0.9,0.5532,0.7264,0.6705,0.1249,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.81229999999999
2025-04-14,B,PATIO,1,5.0,313.0,0.642,0.99,0.642,0.99,0.9223,0.718,0.0739,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.936099999999996
2025-04-15,A,PATIO,1,4.0,264.0,0.4078,0.4588,0.4078,0.4588,0.8769,0.6118,0.1141,true,0.9422161068098568,0.0,SATURACION_ZONA,29.090909999999994
2025-04-15,B,PATIO,1,5.0,263.0,0.6114,0.99,0.6114,0.99,0.8325,0.6902,0.1106,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.89229
2025-04-15,C,PRODUCCION,1,4.0,243.0,0.4232,0.4761,0.4232,0.4761,0.7671,0.7536,0.0956,true,0.8371349715099715,0.0,BAJA_DOTACION,29.15582
2025-04-16,B,PATIO,1,5.0,275.0,0.5891,0.99,0.5891,0.99,0.8745,0.6372,0.0919,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.853815
2025-04-17,B,PATIO,1,5.0,219.0,0.6387,0.99,0.6387,0.99,0.9002,0.6678,0.1132,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.921935
2025-04-18,A,PATIO,1,5.0,283.0,0.6218,0.99,0.6218,0.99,0.9368,0.6256,0.0737,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.89237
2025-04-18,B,LOGISTICA,1,5.0,226.0,0.9,0.5817,0.9,0.5817,0.9448,0.6342,0.085,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.83354
2025-04-19,A,LOGISTICA,1,5.0,224.0,0.9,0.6009,0.9,0.6009,0.8894,0.6489,0.1359,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.85568
2025-04-19,B,PATIO,1,5.0,281.0,0.6082,0.99,0.6082,0.99,0.92,0.6031,0.1094,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.87087
2025-04-19,C,ENERGIA,1,4.0,254.0,0.3961,0.4456,0.3961,0.4456,0.7327,0.7099,0.1381,true,0.8752809523809524,1.0,CURTAILMENT_REDES,29.082705000000004
2025-04-20,B,PATIO,1,5.0,288.0,0.6271,0.99,0.6271,0.99,0.8423,0.5844,0.1259,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.890755000000006
2025-04-21,A,CARGA,1,3.0,231.0,0.3035,0.4232,0.3035,0.4232,0.8565,0.6059,0.0881,false,0.8557777777777779,1.0,SATURACION_SLOTS_CARGA,21.923755000000003
2025-04-21,B,PATIO,1,5.0,322.0,0.623,0.99,0.623,0.99,0.9234,0.6934,0.058,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.907430000000005
2025-04-21,C,CARGA,1,4.0,246.0,0.4086,0.4597,0.4086,0.4597,0.7583,0.707,0.0991,false,0.8557777777777779,1.0,CAPACIDAD_CARGA_LIMITADA,29.11185
2025-04-22,B,LOGISTICA,1,5.0,259.0,0.9,0.6608,0.9,0.6608,0.8917,0.6673,0.0897,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.91926
2025-04-23,A,CARGA,1,3.0,251.0,0.3013,0.4235,0.3013,0.4235,0.9074,0.6676,0.0849,false,0.8557777777777779,1.0,SATURACION_SLOTS_CARGA,21.933645
2025-04-23,B,PATIO,1,5.0,236.0,0.5845,0.99,0.5845,0.99,0.877,0.6986,0.11,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.860345
2025-04-24,A,PATIO,1,5.0,233.0,0.6081,0.99,0.6081,0.99,0.913,0.6375,0.1149,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.877625
2025-04-24,B,LOGISTICA,1,5.0,240.0,0.9,0.6697,0.9,0.6697,0.8308,0.6864,0.1155,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.931979999999996
2025-04-25,A,PATIO,1,5.0,267.0,0.6125,0.99,0.6125,0.99,0.8964,0.7168,0.0802,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.898984999999996
2025-04-25,B,LOGISTICA,1,5.0,283.0,0.9,0.6371,0.9,0.6371,0.8434,0.6628,0.1128,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.894659999999995
2025-04-25,C,PRODUCCION,1,4.0,197.0,0.5152,0.2867,0.5152,0.2867,0.7648,0.8273,0.0867,true,0.8371349715099715,0.0,ABSENTISMO_Y_VARIABILIDAD_SECUENCIA,29.096159999999998
2025-04-26,A,PATIO,1,5.0,276.0,0.6234,0.99,0.6234,0.99,0.8525,0.6995,0.1021,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.90915
2025-04-26,B,LOGISTICA,1,5.0,237.0,0.9,0.65,0.9,0.65,0.8845,0.6217,0.0973,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.899339999999995
2025-04-27,A,LOGISTICA,1,5.0,257.0,0.9,0.6305,0.9,0.6305,0.907,0.6426,0.089,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.88401999999999
2025-04-27,B,PATIO,1,5.0,327.0,0.6102,0.99,0.6102,0.99,0.9439,0.6751,0.1101,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.88777
2025-04-28,A,PATIO,1,5.0,270.0,0.6024,0.99,0.6024,0.99,0.8821,0.7235,0.0932,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.887699999999995
2025-04-28,B,LOGISTICA,1,5.0,294.0,0.9,0.6178,0.9,0.6178,0.8764,0.6641,0.0985,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.87562
2025-04-29,B,CARGA,1,3.0,185.0,0.3032,0.4153,0.3032,0.4153,0.797,0.6852,0.0822,false,0.8557777777777779,1.0,SATURACION_SLOTS_CARGA,21.931339999999995
2025-04-30,B,LOGISTICA,1,5.0,217.0,0.9,0.6895,0.9,0.6895,0.8745,0.5729,0.0759,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.92907999999999
2025-04-30,C,PATIO,1,5.0,279.0,0.5836,0.99,0.5836,0.99,0.8161,0.8052,0.0908,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.88054
2025-05-01,A,PATIO,1,4.0,235.0,0.4388,0.4936,0.4388,0.4936,0.8788,0.6488,0.101,false,0.9422161068098568,0.0,BLOQUEO_POSICIONES,29.17186
2025-05-01,B,LOGISTICA,1,5.0,280.0,0.9,0.6571,0.9,0.6571,0.8594,0.643,0.1132,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.9107
2025-05-02,A,LOGISTICA,1,5.0,225.0,0.9,0.6333,0.9,0.6333,0.8393,0.6542,0.0964,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.88913999999999
2025-05-02,B,PATIO,2,4.5,550.0,0.4969,0.7076,0.9938,1.4152,0.8471,0.6985,0.0993,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,32.968425
2025-05-02,C,PATIO,1,4.0,257.0,0.4088,0.4599,0.4088,0.4599,0.7413,0.6817,0.0998,false,0.9422161068098568,0.0,BLOQUEO_POSICIONES,29.10724
2025-05-03,A,CARGA,1,4.0,248.0,0.3818,0.4296,0.3818,0.4296,0.9134,0.673,0.0974,false,0.8557777777777779,1.0,CAPACIDAD_CARGA_LIMITADA,29.04145
2025-05-03,B,PATIO,1,5.0,285.0,0.5902,0.99,0.5902,0.99,0.8711,0.6932,0.1069,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.866389999999996
2025-05-04,B,LOGISTICA,1,5.0,241.0,0.9,0.5804,0.9,0.5804,0.9058,0.6133,0.1001,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.828059999999994
2025-05-04,C,PATIO,1,5.0,251.0,0.505,0.5681,0.505,0.5681,0.8196,0.7355,0.1064,true,0.9422161068098568,0.0,REORGANIZACION_FLUJO,36.34645
2025-05-05,B,PATIO,1,5.0,312.0,0.5781,0.99,0.5781,0.99,0.8623,0.676,0.0966,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.847825
2025-05-05,C,PATIO,1,4.0,270.0,0.3906,0.4395,0.3906,0.4395,0.7909,0.7903,0.0768,true,0.9422161068098568,0.0,BLOQUEO_POSICIONES,29.085809999999995
2025-05-06,A,PATIO,1,5.0,288.0,0.5962,0.99,0.5962,0.99,0.8844,0.7244,0.0931,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.88013
2025-05-06,B,CARGA,1,3.0,217.0,0.3066,0.4296,0.3066,0.4296,0.8612,0.76,0.093,true,0.8557777777777779,1.0,SATURACION_SLOTS_CARGA,21.96485
2025-05-07,A,CARGA,1,3.0,216.0,0.2991,0.4186,0.2991,0.4186,0.9486,0.6011,0.0842,false,0.8557777777777779,1.0,SATURACION_SLOTS_CARGA,21.912695
2025-05-07,B,PATIO,1,5.0,291.0,0.6324,0.99,0.6324,0.99,0.942,0.6784,0.085,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.91618
2025-05-08,A,PATIO,1,5.0,344.0,0.6088,0.99,0.6088,0.99,0.9099,0.7192,0.106,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.89484
2025-05-08,B,LOGISTICA,1,5.0,239.0,0.9,0.6934,0.9,0.6934,0.8809,0.7059,0.0864,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.959579999999995
2025-05-08,C,PRODUCCION,1,4.0,197.0,0.3782,0.4254,0.3782,0.4254,0.759,0.7746,0.1117,true,0.8371349715099715,0.0,RETRABAJO_ELEVADO,29.05306999999999
2025-05-09,A,CARGA,1,4.0,190.0,0.3658,0.4115,0.3658,0.4115,0.9091,0.746,0.0973,true,0.8557777777777779,1.0,CAPACIDAD_CARGA_LIMITADA,29.017949999999992
2025-05-09,B,PATIO,1,5.0,285.0,0.5938,0.99,0.5938,0.99,0.8544,0.6467,0.0719,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.86159
2025-05-10,A,PATIO,1,5.0,308.0,0.5941,0.99,0.5941,0.99,0.9148,0.6813,0.0961,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.868885
2025-05-10,C,PRODUCCION,1,4.0,213.0,0.5087,0.2966,0.5087,0.2966,0.7713,0.8218,0.0966,true,0.8371349715099715,0.0,ABSENTISMO_Y_VARIABILIDAD_SECUENCIA,29.096835000000006
2025-05-11,A,PRODUCCION,1,5.0,298.0,0.5038,0.5667,0.5038,0.5667,0.9024,0.6613,0.0746,false,0.8371349715099715,0.0,RETRABAJO_ELEVADO,36.32871
2025-05-11,B,PATIO,1,5.0,270.0,0.6283,0.99,0.6283,0.99,0.8445,0.6229,0.1249,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.899955
2025-05-12,B,LOGISTICA,1,5.0,231.0,0.9,0.6178,0.9,0.6178,0.9064,0.6774,0.0873,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.87828
2025-05-13,A,PATIO,1,5.0,309.0,0.5645,0.99,0.5645,0.99,0.8198,0.7574,0.1463,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.847105
2025-05-13,B,LOGISTICA,1,5.0,200.0,0.9,0.6608,0.9,0.6608,0.8758,0.714,0.1295,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.928599999999996
2025-05-13,C,PATIO,1,4.0,222.0,0.4114,0.4628,0.4114,0.4628,0.7442,0.754,0.0789,true,0.9422161068098568,0.0,SATURACION_ZONA,29.12785
2025-05-14,B,PATIO,1,5.0,295.0,0.5812,0.99,0.5812,0.99,0.8713,0.7349,0.0959,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.86348
2025-05-15,A,PATIO,1,5.0,322.0,0.5168,0.5814,0.5168,0.5814,0.8858,0.7574,0.1078,true,0.9422161068098568,0.0,BLOQUEO_POSICIONES,36.378879999999995
2025-05-15,B,PATIO,1,5.0,255.0,0.5696,0.99,0.5696,0.99,0.8247,0.667,0.1063,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.8354
2025-05-15,C,LOGISTICA,1,5.0,198.0,0.9,0.7154,0.9,0.7154,0.7765,0.8346,0.0996,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,37.00731999999999
2025-05-16,A,PATIO,1,5.0,273.0,0.602,0.99,0.602,0.99,0.8829,0.6638,0.0919,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.87526
2025-05-16,C,LOGISTICA,1,5.0,222.0,0.9,0.7889,0.9,0.7889,0.7681,0.8552,0.0831,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,37.084939999999996
2025-05-17,A,LOGISTICA,1,5.0,261.0,0.9,0.7121,0.9,0.7121,0.8499,0.6852,0.1027,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.97413999999999
2025-05-17,C,PATIO,1,5.0,311.0,0.5052,0.5684,0.5052,0.5684,0.7438,0.7957,0.1198,true,0.9422161068098568,0.0,SATURACION_ZONA,36.35904
2025-05-18,B,PATIO,1,5.0,288.0,0.5821,0.99,0.5821,0.99,0.8716,0.6586,0.1096,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.849345
2025-05-19,A,PATIO,1,5.0,238.0,0.594,0.99,0.594,0.99,0.9517,0.6461,0.0809,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.861720000000005
2025-05-19,B,LOGISTICA,1,5.0,224.0,0.9,0.6472,0.9,0.6472,0.892,0.6807,0.0883,false,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.908339999999995
2025-05-20,A,PATIO,1,5.0,295.0,0.5906,0.99,0.5906,0.99,0.8786,0.7676,0.108,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.88177
2025-05-20,B,LOGISTICA,1,5.0,262.0,0.9,0.571,0.9,0.571,0.905,0.7692,0.0793,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.84983999999999
2025-05-20,C,LOGISTICA,1,4.0,272.0,0.4139,0.4656,0.4139,0.4656,0.7482,0.8249,0.1233,true,0.9724999999999999,0.0,LIMITACION_TRANSPORTISTA,29.147954999999993
2025-05-21,A,PRODUCCION,1,4.0,203.0,0.3938,0.4431,0.3938,0.4431,0.9445,0.7539,0.0876,true,0.8371349715099715,0.0,BAJA_DOTACION,29.086129999999997
2025-05-21,B,LOGISTICA,1,5.0,232.0,0.9,0.7597,0.9,0.7597,0.881,0.8034,0.1377,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,37.04538
2025-05-21,C,PRODUCCION,1,5.0,192.0,0.5416,0.335,0.5416,0.335,0.8084,0.897,0.085,true,0.8371349715099715,0.0,ABSENTISMO_Y_VARIABILIDAD_SECUENCIA,36.1914
2025-05-22,B,CARGA,1,3.0,229.0,0.3011,0.4429,0.3011,0.4429,0.8224,0.7039,0.1165,true,0.8557777777777779,1.0,SATURACION_SLOTS_CARGA,21.960054999999997
2025-05-22,C,LOGISTICA,1,5.0,235.0,0.9,0.7192,0.9,0.7192,0.7772,0.8065,0.0724,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,37.00549999999999
2025-05-23,B,CARGA,1,3.0,221.0,0.3062,0.4306,0.3062,0.4306,0.8079,0.7207,0.1146,true,0.8557777777777779,1.0,SATURACION_SLOTS_CARGA,21.95749
2025-05-24,A,PATIO,1,5.0,275.0,0.5756,0.99,0.5756,0.99,0.8473,0.6914,0.1143,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.84778
2025-05-24,B,LOGISTICA,1,5.0,260.0,0.9,0.7324,0.9,0.7324,0.8472,0.6765,0.1392,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.99269999999999
2025-05-24,C,CARGA,1,5.0,280.0,0.5041,0.5671,0.5041,0.5671,0.755,0.7013,0.104,false,0.8557777777777779,1.0,CAPACIDAD_CARGA_LIMITADA,36.337484999999994
2025-05-25,A,LOGISTICA,1,5.0,197.0,0.9,0.7095,0.9,0.7095,0.8167,0.7366,0.1526,true,0.9724999999999999,0.0,DESALINEACION_READINESS_TRANSPORTE,36.98182
2025-05-25,B,PATIO,1,5.0,340.0,0.595,0.99,0.595,0.99,0.7747,0.7112,0.1126,true,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.875989999999994
2025-05-26,A,CARGA,1,3.0,232.0,0.3095,0.4386,0.3095,0.4386,0.8807,0.6554,0.0753,false,0.8557777777777779,1.0,SATURACION_SLOTS_CARGA,21.956555
2025-05-27,B,PATIO,1,5.0,287.0,0.6,0.99,0.6,0.99,0.8629,0.7062,0.0839,false,0.9422161068098568,0.0,BLOQUEO_INTERNO_Y_REUBICACION,36.88124
2025-05-28,B,CARGA,1,3.0,211.0,0.3001,0.4158,0.3001,0.4158,0.8319,0.7102,0.0965,false,0.8557777777777779,1.0,SATURACION_SLOTS_CARGA,21.932965
2025-05-28,C,PRODUCCION,1,5.0,254.0,0.5901,0.3493,0.5901,0.3493,0.7599,0.8357,0.0993,true,0.8371349715099715,0.0,ABSENTISMO_Y_VARIABILIDAD_SECUENCIA,36.254065
