ts_hour,zona_patio,occupancy_units,estimated_capacity_units,yard_occupancy_rate,avg_dwell_time_min,p95_dwell_time_min,blocking_rate,movement_density,non_productive_move_rate,movement_required_rate,operational_risk_score
2025-04-18 02:00:00,BUFFER_CARGA,3,50.0,0.06,203.0,232.1,0.0,1,1.0,0.0,41.44166666666666
2025-04-18 08:00:00,SUR,3,50.0,0.06,0.0,0.0,0.0,2,1.0,0.0,22.1
2025-04-18 14:00:00,NORTE,1,50.0,0.02,0.0,0.0,0.0,2,1.0,0.0,20.700000000000003
2025-04-18 17:00:00,BUFFER_CARGA,5,50.0,0.1,178.2,261.2,0.0,1,1.0,0.0,43.50000000000001
2025-04-18 19:00:00,OESTE,2,50.0,0.04,0.0,0.0,0.0,4,1.0,0.0,21.400000000000002
2025-04-18 21:00:00,ESTE,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-04-19 01:00:00,NORTE,2,50.0,0.04,0.0,0.0,0.0,1,1.0,0.0,21.400000000000002
2025-04-19 04:00:00,BUFFER_CARGA,3,50.0,0.06,167.66666666666666,261.8,0.0,2,1.0,0.3333333333333333,42.1
2025-04-19 12:00:00,NORTE,2,50.0,0.04,249.5,474.04999999999995,0.5,1,0.0,0.5,46.400000000000006
2025-04-19 22:00:00,SUR,4,50.0,0.08,219.5,746.2999999999997,0.25,2,1.0,0.25,55.3
2025-04-20 01:00:00,NORTE,3,50.0,0.06,0.0,0.0,0.0,4,1.0,0.0,22.1
2025-04-20 06:00:00,ESTE,2,50.0,0.04,0.0,0.0,0.0,1,1.0,0.0,21.400000000000002
2025-04-20 12:00:00,ESTE,1,50.0,0.02,518.0,518.0,1.0,1,1.0,1.0,65.7
2025-04-20 14:00:00,NORTE,2,50.0,0.04,0.0,0.0,0.0,1,1.0,0.0,21.400000000000002
2025-04-20 16:00:00,SUR,3,50.0,0.06,0.0,0.0,0.0,5,1.0,0.0,22.1
2025-04-20 22:00:00,SUR,3,50.0,0.06,0.0,0.0,0.0,4,1.0,0.0,22.1
2025-04-21 02:00:00,OESTE,2,50.0,0.04,299.5,569.05,0.5,1,1.0,0.5,66.4
2025-04-21 05:00:00,SUR,1,50.0,0.02,0.0,0.0,0.0,3,1.0,0.0,20.700000000000003
2025-04-21 07:00:00,PRE_SALIDA,12,50.0,0.24,1550.75,2264.0499999999997,1.0,2,1.0,1.0,73.4
2025-04-21 07:00:00,BUFFER_CARGA,3,50.0,0.06,214.0,230.5,0.0,1,1.0,0.0,41.30833333333334
2025-04-21 08:00:00,PRE_SALIDA,9,50.0,0.18,1840.9,2886.5999999999995,1.0,1,1.0,1.0,71.30000000000001
2025-04-21 11:00:00,NORTE,2,50.0,0.04,189.0,359.09999999999997,0.0,2,1.0,0.0,41.400000000000006
2025-04-21 16:00:00,SUR,2,50.0,0.04,0.0,0.0,0.0,2,1.0,0.0,21.400000000000002
2025-04-21 19:00:00,PRE_SALIDA,9,50.0,0.18,1465.6666666666667,2292.6,1.0,1,1.0,1.0,71.30000000000001
2025-04-21 22:00:00,ESTE,2,50.0,0.04,0.0,0.0,0.0,1,1.0,0.0,21.400000000000002
2025-04-21 23:00:00,OESTE,1,50.0,0.02,0.0,0.0,0.0,1,0.0,0.0,0.7
2025-04-22 03:00:00,NORTE,1,50.0,0.02,0.0,0.0,0.0,5,1.0,0.0,20.700000000000003
2025-04-22 05:00:00,OESTE,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-04-22 06:00:00,BUFFER_CARGA,7,50.0,0.14,177.875,218.6,0.0,1,1.0,0.5,43.11666666666667
2025-04-22 07:00:00,SUR,1,50.0,0.02,0.0,0.0,0.0,2,0.5,0.0,20.700000000000003
2025-04-22 09:00:00,BUFFER_CARGA,5,50.0,0.1,184.6,280.59999999999997,0.0,4,1.0,0.6,43.50000000000001
2025-04-22 09:00:00,PRE_SALIDA,8,50.0,0.16,1604.25,3070.2999999999993,0.875,3,1.0,0.875,70.6
2025-04-22 12:00:00,NORTE,3,50.0,0.06,0.0,0.0,0.0,5,0.6,0.0,22.1
2025-04-22 14:00:00,NORTE,1,50.0,0.02,0.0,0.0,0.0,3,0.3333333333333333,0.0,14.033333333333333
2025-04-22 20:00:00,NORTE,6,50.0,0.12,0.0,0.0,0.0,3,1.0,0.0,24.2
2025-04-23 04:00:00,SUR,3,50.0,0.06,183.66666666666666,495.9,0.3333333333333333,2,0.5,0.3333333333333333,58.766666666666666
2025-04-23 05:00:00,ESTE,1,50.0,0.02,0.0,0.0,0.0,3,1.0,0.0,20.700000000000003
2025-04-23 06:00:00,NORTE,5,50.0,0.1,127.4,509.5999999999999,0.2,1,1.0,0.2,53.5
2025-04-23 08:00:00,NORTE,4,50.0,0.08,111.5,379.09999999999985,0.0,2,1.0,0.0,42.800000000000004
2025-04-23 09:00:00,NORTE,3,50.0,0.06,0.0,0.0,0.0,3,0.6666666666666666,0.0,22.1
2025-04-23 11:00:00,NORTE,3,50.0,0.06,293.0,791.0999999999999,0.3333333333333333,3,0.6666666666666666,0.3333333333333333,58.766666666666666
2025-04-23 13:00:00,OESTE,1,50.0,0.02,0.0,0.0,0.0,3,1.0,0.0,20.700000000000003
2025-04-23 16:00:00,OESTE,3,50.0,0.06,236.66666666666666,387.8,0.0,3,1.0,0.0,42.1
2025-04-23 19:00:00,SUR,5,50.0,0.1,172.2,688.7999999999998,0.2,2,1.0,0.2,53.5
2025-04-23 21:00:00,OESTE,2,50.0,0.04,0.0,0.0,0.0,1,0.0,0.0,1.4
2025-04-24 01:00:00,NORTE,1,50.0,0.02,0.0,0.0,0.0,3,0.6666666666666666,0.0,20.700000000000003
2025-04-24 02:00:00,ESTE,3,50.0,0.06,0.0,0.0,0.0,2,1.0,0.0,22.1
2025-04-24 05:00:00,NORTE,1,50.0,0.02,0.0,0.0,0.0,4,0.75,0.0,20.700000000000003
2025-04-24 08:00:00,OESTE,1,50.0,0.02,0.0,0.0,0.0,3,1.0,0.0,20.700000000000003
2025-04-24 16:00:00,BUFFER_CARGA,3,50.0,0.06,260.3333333333333,294.6,0.0,2,1.0,0.0,42.1
2025-04-24 16:00:00,PRE_SALIDA,15,50.0,0.3,1833.1875,3650.0,1.0,1,1.0,1.0,75.49999999999999
2025-04-25 07:00:00,BUFFER_CARGA,1,50.0,0.02,107.0,107.0,0.0,3,1.0,1.0,29.616666666666667
2025-04-25 07:00:00,PRE_SALIDA,10,50.0,0.2,1592.8,2831.2999999999993,1.0,1,1.0,1.0,72.0
2025-04-25 09:00:00,ESTE,1,50.0,0.02,822.0,822.0,1.0,4,0.5,1.0,65.7
2025-04-25 23:00:00,OESTE,2,50.0,0.04,0.0,0.0,0.0,2,1.0,0.0,21.400000000000002
2025-04-26 03:00:00,NORTE,4,50.0,0.08,0.0,0.0,0.0,2,1.0,0.0,22.8
2025-04-26 11:00:00,OESTE,2,50.0,0.04,0.0,0.0,0.0,2,1.0,0.0,21.400000000000002
2025-04-26 13:00:00,SUR,4,50.0,0.08,63.5,215.89999999999992,0.0,1,1.0,0.0,40.79166666666666
2025-04-26 17:00:00,SUR,3,50.0,0.06,0.0,0.0,0.0,3,1.0,0.0,22.1
2025-04-26 19:00:00,OESTE,2,50.0,0.04,0.0,0.0,0.0,3,1.0,0.0,21.400000000000002
2025-04-26 20:00:00,ESTE,1,50.0,0.02,0.0,0.0,0.0,3,1.0,0.0,20.700000000000003
2025-04-27 04:00:00,BUFFER_CARGA,8,50.0,0.16,170.125,280.55,0.0,1,1.0,0.625,45.6
2025-04-27 15:00:00,SUR,3,50.0,0.06,0.0,0.0,0.0,3,0.6666666666666666,0.0,22.1
2025-04-27 20:00:00,SUR,2,50.0,0.04,0.0,0.0,0.0,1,1.0,0.0,21.400000000000002
2025-04-27 21:00:00,BUFFER_CARGA,2,50.0,0.04,182.0,203.6,0.0,1,1.0,0.0,38.366666666666674
2025-04-27 23:00:00,BUFFER_CARGA,4,50.0,0.08,124.5,139.95,0.0,1,1.0,0.75,34.4625
2025-04-28 00:00:00,NORTE,2,50.0,0.04,0.0,0.0,0.0,5,0.8,0.0,21.400000000000002
2025-04-28 04:00:00,ESTE,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-04-28 06:00:00,OESTE,1,50.0,0.02,502.0,502.0,1.0,3,1.0,1.0,65.7
2025-04-28 09:00:00,BUFFER_CARGA,4,50.0,0.08,267.25,327.4,0.0,2,1.0,0.25,42.800000000000004
2025-04-28 10:00:00,ESTE,2,50.0,0.04,0.0,0.0,0.0,1,1.0,0.0,21.400000000000002
2025-04-28 18:00:00,SUR,2,50.0,0.04,0.0,0.0,0.0,4,1.0,0.0,21.400000000000002
2025-04-28 21:00:00,NORTE,3,50.0,0.06,0.0,0.0,0.0,1,1.0,0.0,22.1
2025-04-28 22:00:00,NORTE,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-04-29 07:00:00,NORTE,2,50.0,0.04,0.0,0.0,0.0,2,1.0,0.0,21.400000000000002
2025-04-29 10:00:00,SUR,1,50.0,0.02,0.0,0.0,0.0,2,1.0,0.0,20.700000000000003
2025-04-29 15:00:00,SUR,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-04-29 21:00:00,ESTE,4,50.0,0.08,0.0,0.0,0.0,1,1.0,0.0,22.8
2025-04-30 01:00:00,SUR,6,50.0,0.12,48.0,216.0,0.0,3,1.0,0.0,42.2
2025-04-30 16:00:00,ESTE,2,50.0,0.04,0.0,0.0,0.0,2,1.0,0.0,21.400000000000002
2025-04-30 21:00:00,NORTE,1,50.0,0.02,0.0,0.0,0.0,2,1.0,0.0,20.700000000000003
2025-04-30 23:00:00,BUFFER_CARGA,3,50.0,0.06,244.66666666666666,274.0,0.0,2,1.0,0.3333333333333333,42.1
2025-04-30 23:00:00,PRE_SALIDA,10,50.0,0.2,1594.2727272727273,2683.5,1.0,1,1.0,1.0,72.0
2025-05-01 23:00:00,OESTE,1,50.0,0.02,0.0,0.0,0.0,2,1.0,0.0,20.700000000000003
2025-05-02 04:00:00,OESTE,6,50.0,0.12,0.0,0.0,0.0,3,1.0,0.0,24.2
2025-05-02 07:00:00,NORTE,3,50.0,0.06,122.0,329.4,0.0,3,0.6666666666666666,0.0,42.1
2025-05-02 11:00:00,ESTE,2,50.0,0.04,0.0,0.0,0.0,1,1.0,0.0,21.400000000000002
2025-05-02 21:00:00,SUR,2,50.0,0.04,0.0,0.0,0.0,2,1.0,0.0,21.400000000000002
2025-05-03 00:00:00,OESTE,2,50.0,0.04,0.0,0.0,0.0,1,0.0,0.0,1.4
2025-05-03 04:00:00,OESTE,1,50.0,0.02,0.0,0.0,0.0,5,0.6,0.0,20.700000000000003
2025-05-03 05:00:00,SUR,2,50.0,0.04,313.5,595.65,0.5,2,1.0,0.5,66.4
2025-05-03 09:00:00,NORTE,3,50.0,0.06,0.0,0.0,0.0,3,0.6666666666666666,0.0,22.1
2025-05-03 11:00:00,OESTE,2,50.0,0.04,0.0,0.0,0.0,1,1.0,0.0,21.400000000000002
2025-05-03 15:00:00,NORTE,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-05-03 19:00:00,ESTE,2,50.0,0.04,0.0,0.0,0.0,1,1.0,0.0,21.400000000000002
2025-05-04 09:00:00,OESTE,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-05-04 16:00:00,OESTE,4,50.0,0.08,0.0,0.0,0.0,1,1.0,0.0,22.8
2025-05-04 18:00:00,PRE_SALIDA,7,50.0,0.14,1176.5714285714287,1855.5999999999997,1.0,1,1.0,1.0,69.9
2025-05-04 20:00:00,BUFFER_CARGA,3,50.0,0.06,149.66666666666666,226.1,0.0,3,1.0,0.3333333333333333,40.94166666666666
2025-05-04 20:00:00,PRE_SALIDA,13,50.0,0.26,1523.6153846153845,2541.0,1.0,1,0.0,1.0,54.099999999999994
2025-05-04 22:00:00,BUFFER_CARGA,2,50.0,0.04,155.0,155.0,0.0,1,1.0,0.0,34.31666666666667
2025-05-05 03:00:00,OESTE,2,50.0,0.04,0.0,0.0,0.0,1,1.0,0.0,21.400000000000002
2025-05-05 05:00:00,SUR,2,50.0,0.04,0.0,0.0,0.0,2,0.5,0.0,21.400000000000002
2025-05-05 18:00:00,BUFFER_CARGA,2,50.0,0.04,122.5,139.15,0.0,1,1.0,0.5,32.99583333333334
2025-05-06 00:00:00,SUR,3,50.0,0.06,0.0,0.0,0.0,4,0.75,0.0,22.1
2025-05-06 07:00:00,SUR,3,50.0,0.06,0.0,0.0,0.0,1,1.0,0.0,22.1
2025-05-06 11:00:00,ESTE,2,50.0,0.04,0.0,0.0,0.0,3,0.6666666666666666,0.0,21.400000000000002
2025-05-06 17:00:00,ESTE,1,50.0,0.02,0.0,0.0,0.0,3,0.6666666666666666,0.0,20.700000000000003
2025-05-06 22:00:00,PRE_SALIDA,13,50.0,0.26,1521.4615384615386,3296.4,1.0,4,0.5,1.0,74.1
2025-05-06 22:00:00,BUFFER_CARGA,7,50.0,0.14,184.85714285714286,261.9,0.2857142857142857,2,1.0,0.7142857142857143,59.18571428571428
2025-05-07 00:00:00,SUR,4,50.0,0.08,0.0,0.0,0.0,2,1.0,0.0,22.8
2025-05-07 02:00:00,NORTE,3,50.0,0.06,0.0,0.0,0.0,1,1.0,0.0,22.1
2025-05-07 03:00:00,SUR,3,50.0,0.06,0.0,0.0,0.0,5,0.8,0.0,22.1
2025-05-07 07:00:00,OESTE,2,50.0,0.04,0.0,0.0,0.0,2,1.0,0.0,21.400000000000002
2025-05-07 10:00:00,ESTE,4,50.0,0.08,0.0,0.0,0.0,3,0.6666666666666666,0.0,22.8
2025-05-07 11:00:00,NORTE,3,50.0,0.06,0.0,0.0,0.0,4,0.5,0.0,22.1
2025-05-07 16:00:00,NORTE,5,50.0,0.1,67.6,270.3999999999999,0.2,4,1.0,0.2,53.5
2025-05-07 22:00:00,BUFFER_CARGA,6,50.0,0.12,174.33333333333334,282.75,0.0,2,1.0,0.5,44.2
2025-05-08 00:00:00,OESTE,1,50.0,0.02,0.0,0.0,0.0,2,1.0,0.0,20.700000000000003
2025-05-08 03:00:00,SUR,1,50.0,0.02,0.0,0.0,0.0,1,0.0,0.0,0.7
2025-05-08 04:00:00,OESTE,3,50.0,0.06,0.0,0.0,0.0,2,0.5,0.0,22.1
2025-05-08 16:00:00,BUFFER_CARGA,2,50.0,0.04,305.5,326.65000000000003,0.0,1,1.0,0.0,41.400000000000006
2025-05-08 16:00:00,PRE_SALIDA,19,50.0,0.38,1526.7368421052631,3340.3999999999996,1.0,2,0.5,1.0,78.3
2025-05-08 19:00:00,SUR,2,50.0,0.04,0.0,0.0,0.0,3,1.0,0.0,21.400000000000002
2025-05-08 21:00:00,OESTE,1,50.0,0.02,592.0,592.0,1.0,2,0.5,1.0,65.7
2025-05-08 23:00:00,BUFFER_CARGA,6,50.0,0.12,200.0,275.25,0.0,6,1.0,0.5,44.2
2025-05-08 23:00:00,PRE_SALIDA,13,50.0,0.26,1832.357142857143,2533.1,1.0,1,1.0,1.0,74.1
2025-05-09 00:00:00,NORTE,5,50.0,0.1,0.0,0.0,0.0,1,0.0,0.0,3.4999999999999996
2025-05-09 01:00:00,OESTE,4,50.0,0.08,0.0,0.0,0.0,2,1.0,0.0,22.8
2025-05-09 09:00:00,ESTE,2,50.0,0.04,0.0,0.0,0.0,1,0.0,0.0,1.4
2025-05-09 10:00:00,PRE_SALIDA,14,50.0,0.28,1566.2142857142858,2395.8,1.0,1,1.0,1.0,74.8
2025-05-09 11:00:00,NORTE,1,50.0,0.02,0.0,0.0,0.0,2,0.5,0.0,20.700000000000003
2025-05-09 17:00:00,NORTE,3,50.0,0.06,212.0,572.4,0.3333333333333333,2,1.0,0.3333333333333333,58.766666666666666
2025-05-09 20:00:00,BUFFER_CARGA,2,50.0,0.04,103.0,141.7,0.0,1,1.0,0.5,33.208333333333336
2025-05-09 23:00:00,SUR,3,50.0,0.06,523.3333333333334,797.8000000000001,0.6666666666666666,2,1.0,0.6666666666666666,67.10000000000001
2025-05-10 03:00:00,OESTE,3,50.0,0.06,0.0,0.0,0.0,4,0.75,0.0,22.1
2025-05-10 05:00:00,OESTE,1,50.0,0.02,0.0,0.0,0.0,2,1.0,0.0,20.700000000000003
2025-05-10 09:00:00,NORTE,6,50.0,0.12,0.0,0.0,0.0,5,0.4,0.0,20.200000000000003
2025-05-10 14:00:00,ESTE,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-05-10 17:00:00,NORTE,2,50.0,0.04,0.0,0.0,0.0,3,1.0,0.0,21.400000000000002
2025-05-10 21:00:00,NORTE,4,50.0,0.08,0.0,0.0,0.0,2,1.0,0.0,22.8
2025-05-10 23:00:00,SUR,1,50.0,0.02,0.0,0.0,0.0,2,1.0,0.0,20.700000000000003
2025-05-11 01:00:00,ESTE,3,50.0,0.06,0.0,0.0,0.0,1,1.0,0.0,22.1
2025-05-11 09:00:00,BUFFER_CARGA,3,50.0,0.06,81.66666666666667,100.8,0.0,1,1.0,0.6666666666666666,30.5
2025-05-11 11:00:00,OESTE,3,50.0,0.06,229.0,618.3,0.3333333333333333,1,0.0,0.3333333333333333,38.766666666666666
2025-05-11 15:00:00,PRE_SALIDA,15,50.0,0.3,1648.6666666666667,2775.6999999999994,0.9333333333333333,1,1.0,0.9333333333333333,75.49999999999999
2025-05-11 21:00:00,ESTE,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-05-12 07:00:00,OESTE,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-05-12 08:00:00,BUFFER_CARGA,5,50.0,0.1,182.4,251.79999999999998,0.0,1,1.0,0.4,43.50000000000001
2025-05-12 20:00:00,SUR,3,50.0,0.06,0.0,0.0,0.0,1,0.0,0.0,2.0999999999999996
2025-05-12 21:00:00,ESTE,1,50.0,0.02,0.0,0.0,0.0,2,1.0,0.0,20.700000000000003
2025-05-13 07:00:00,NORTE,4,50.0,0.08,0.0,0.0,0.0,3,0.6666666666666666,0.0,22.8
2025-05-13 09:00:00,NORTE,3,50.0,0.06,0.0,0.0,0.0,2,1.0,0.0,22.1
2025-05-13 10:00:00,ESTE,1,50.0,0.02,0.0,0.0,0.0,3,0.6666666666666666,0.0,20.700000000000003
2025-05-13 13:00:00,SUR,1,50.0,0.02,0.0,0.0,0.0,1,0.0,0.0,0.7
2025-05-13 17:00:00,PRE_SALIDA,11,50.0,0.22,1567.5384615384614,2417.4,0.9230769230769231,2,1.0,0.9230769230769231,72.7
2025-05-13 18:00:00,NORTE,3,50.0,0.06,299.3333333333333,808.1999999999999,0.3333333333333333,3,1.0,0.3333333333333333,58.766666666666666
2025-05-14 01:00:00,SUR,2,50.0,0.04,0.0,0.0,0.0,2,1.0,0.0,21.400000000000002
2025-05-14 04:00:00,NORTE,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-05-14 07:00:00,ESTE,4,50.0,0.08,0.0,0.0,0.0,3,0.6666666666666666,0.0,22.8
2025-05-14 08:00:00,SUR,4,50.0,0.08,176.0,598.3999999999997,0.25,1,1.0,0.25,55.3
2025-05-14 16:00:00,BUFFER_CARGA,5,50.0,0.1,224.2,333.6,0.0,2,1.0,0.6,43.50000000000001
2025-05-14 21:00:00,NORTE,1,50.0,0.02,0.0,0.0,0.0,4,0.75,0.0,20.700000000000003
2025-05-14 23:00:00,BUFFER_CARGA,7,50.0,0.14,181.0,295.4,0.0,4,1.0,0.5714285714285714,44.9
2025-05-15 01:00:00,NORTE,4,50.0,0.08,0.0,0.0,0.0,3,1.0,0.0,22.8
2025-05-15 03:00:00,OESTE,3,50.0,0.06,0.0,0.0,0.0,1,0.0,0.0,2.0999999999999996
2025-05-15 09:00:00,NORTE,5,50.0,0.1,0.0,0.0,0.0,2,1.0,0.0,23.5
2025-05-15 11:00:00,ESTE,2,50.0,0.04,0.0,0.0,0.0,1,0.0,0.0,1.4
2025-05-15 14:00:00,PRE_SALIDA,9,50.0,0.18,1472.5555555555557,2710.7999999999997,0.8888888888888888,1,1.0,0.8888888888888888,71.30000000000001
2025-05-15 18:00:00,OESTE,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-05-15 19:00:00,OESTE,2,50.0,0.04,0.0,0.0,0.0,2,1.0,0.0,21.400000000000002
2025-05-15 23:00:00,NORTE,2,50.0,0.04,0.0,0.0,0.0,3,0.6666666666666666,0.0,21.400000000000002
2025-05-16 00:00:00,SUR,1,50.0,0.02,0.0,0.0,0.0,3,0.6666666666666666,0.0,20.700000000000003
2025-05-16 02:00:00,BUFFER_CARGA,2,50.0,0.04,141.0,141.9,0.0,1,1.0,1.0,33.225
2025-05-16 02:00:00,PRE_SALIDA,14,50.0,0.28,1804.5714285714287,2505.2999999999997,1.0,1,1.0,1.0,74.8
2025-05-16 06:00:00,SUR,3,50.0,0.06,0.0,0.0,0.0,4,0.75,0.0,22.1
2025-05-16 11:00:00,BUFFER_CARGA,9,50.0,0.18,202.44444444444446,335.59999999999997,0.0,3,1.0,0.4444444444444444,46.300000000000004
2025-05-16 11:00:00,PRE_SALIDA,4,50.0,0.08,739.75,1058.1,0.75,2,0.5,0.75,67.80000000000001
2025-05-16 23:00:00,ESTE,2,50.0,0.04,0.0,0.0,0.0,4,0.75,0.0,21.400000000000002
2025-05-17 02:00:00,NORTE,4,50.0,0.08,0.0,0.0,0.0,5,1.0,0.0,22.8
2025-05-17 03:00:00,OESTE,2,50.0,0.04,0.0,0.0,0.0,2,0.5,0.0,21.400000000000002
2025-05-17 07:00:00,NORTE,2,50.0,0.04,0.0,0.0,0.0,2,1.0,0.0,21.400000000000002
2025-05-17 08:00:00,ESTE,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-05-17 12:00:00,BUFFER_CARGA,3,50.0,0.06,150.0,195.0,0.0,1,1.0,0.5,38.35
2025-05-17 12:00:00,PRE_SALIDA,12,50.0,0.24,1603.8461538461538,2376.7999999999997,1.0,1,1.0,1.0,73.4
2025-05-17 19:00:00,SUR,4,50.0,0.08,0.0,0.0,0.0,2,1.0,0.0,22.8
2025-05-18 03:00:00,SUR,3,50.0,0.06,326.0,880.1999999999999,0.3333333333333333,1,1.0,0.3333333333333333,58.766666666666666
2025-05-18 05:00:00,OESTE,1,50.0,0.02,0.0,0.0,0.0,5,0.8,0.0,20.700000000000003
2025-05-18 07:00:00,OESTE,1,50.0,0.02,0.0,0.0,0.0,2,1.0,0.0,20.700000000000003
2025-05-18 19:00:00,NORTE,4,50.0,0.08,0.0,0.0,0.0,2,1.0,0.0,22.8
2025-05-18 22:00:00,BUFFER_CARGA,5,50.0,0.1,160.2,198.0,0.0,1,1.0,1.0,40.0
2025-05-18 22:00:00,PRE_SALIDA,5,50.0,0.1,1525.2,2394.6,1.0,1,1.0,1.0,68.5
2025-05-19 00:00:00,ESTE,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-05-19 03:00:00,OESTE,2,50.0,0.04,0.0,0.0,0.0,3,1.0,0.0,21.400000000000002
2025-05-19 09:00:00,SUR,2,50.0,0.04,415.0,788.5,0.5,2,0.5,0.5,66.4
2025-05-19 11:00:00,SUR,2,50.0,0.04,237.5,451.25,0.0,2,1.0,0.0,41.400000000000006
2025-05-19 14:00:00,BUFFER_CARGA,3,50.0,0.06,234.0,293.4,0.0,2,1.0,0.0,42.1
2025-05-19 14:00:00,PRE_SALIDA,12,50.0,0.24,2138.1428571428573,3557.35,1.0,2,1.0,1.0,73.4
2025-05-19 17:00:00,BUFFER_CARGA,2,50.0,0.04,313.0,344.5,0.0,2,1.0,0.0,41.400000000000006
2025-05-19 20:00:00,OESTE,2,50.0,0.04,0.0,0.0,0.0,3,0.6666666666666666,0.0,21.400000000000002
2025-05-20 01:00:00,SUR,3,50.0,0.06,0.0,0.0,0.0,3,1.0,0.0,22.1
2025-05-20 03:00:00,SUR,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-05-20 07:00:00,OESTE,1,50.0,0.02,0.0,0.0,0.0,3,0.3333333333333333,0.0,14.033333333333333
2025-05-20 11:00:00,NORTE,2,50.0,0.04,0.0,0.0,0.0,1,1.0,0.0,21.400000000000002
2025-05-20 12:00:00,BUFFER_CARGA,4,50.0,0.08,164.25,194.85,0.0,3,1.0,0.5,39.0375
2025-05-20 12:00:00,PRE_SALIDA,18,50.0,0.36,1460.2777777777778,2332.2999999999997,1.0,1,0.0,1.0,57.60000000000001
2025-05-20 16:00:00,SUR,1,50.0,0.02,0.0,0.0,0.0,7,0.7142857142857143,0.0,20.700000000000003
2025-05-21 02:00:00,ESTE,2,50.0,0.04,403.5,766.65,0.5,2,1.0,0.5,66.4
2025-05-21 19:00:00,SUR,4,50.0,0.08,0.0,0.0,0.0,2,1.0,0.0,22.8
2025-05-21 21:00:00,BUFFER_CARGA,3,50.0,0.06,215.0,261.1,0.3333333333333333,1,1.0,0.6666666666666666,58.766666666666666
2025-05-21 23:00:00,OESTE,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-05-22 01:00:00,ESTE,4,50.0,0.08,0.0,0.0,0.0,2,0.5,0.0,22.8
2025-05-22 03:00:00,NORTE,3,50.0,0.06,0.0,0.0,0.0,1,1.0,0.0,22.1
2025-05-22 04:00:00,ESTE,1,50.0,0.02,0.0,0.0,0.0,3,1.0,0.0,20.700000000000003
2025-05-22 05:00:00,NORTE,5,50.0,0.1,232.8,688.8,0.4,1,1.0,0.4,63.5
2025-05-22 07:00:00,ESTE,2,50.0,0.04,0.0,0.0,0.0,3,0.6666666666666666,0.0,21.400000000000002
2025-05-22 08:00:00,OESTE,4,50.0,0.08,122.5,416.49999999999983,0.25,3,0.6666666666666666,0.25,55.3
2025-05-22 15:00:00,NORTE,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-05-22 18:00:00,ESTE,3,50.0,0.06,231.0,358.1,0.6666666666666666,3,1.0,0.6666666666666666,67.10000000000001
2025-05-22 20:00:00,PRE_SALIDA,7,50.0,0.14,1793.142857142857,3148.2999999999993,1.0,3,0.6666666666666666,1.0,69.9
2025-05-22 20:00:00,BUFFER_CARGA,4,50.0,0.08,172.25,207.04999999999998,0.0,1,1.0,0.75,40.05416666666667
2025-05-22 21:00:00,OESTE,5,50.0,0.1,338.0,893.0,0.4,3,0.6666666666666666,0.4,63.5
2025-05-22 22:00:00,OESTE,1,50.0,0.02,0.0,0.0,0.0,1,1.0,0.0,20.700000000000003
2025-05-23 00:00:00,BUFFER_CARGA,5,50.0,0.1,188.0,227.2,0.0,1,1.0,0.6,42.43333333333334
2025-05-23 00:00:00,PRE_SALIDA,12,50.0,0.24,2002.5,2824.8999999999996,1.0,2,0.0,1.0,53.400000000000006
2025-05-23 01:00:00,NORTE,4,50.0,0.08,405.0,832.4,0.5,3,0.6666666666666666,0.5,67.80000000000001
2025-05-23 02:00:00,NORTE,1,50.0,0.02,303.0,303.0,0.0,2,1.0,0.0,40.7
2025-05-23 04:00:00,SUR,1,50.0,0.02,0.0,0.0,0.0,3,0.6666666666666666,0.0,20.700000000000003
2025-05-23 07:00:00,OESTE,4,50.0,0.08,309.75,791.3499999999998,0.25,3,1.0,0.25,55.3
2025-05-23 08:00:00,NORTE,3,50.0,0.06,0.0,0.0,0.0,3,1.0,0.0,22.1
2025-05-23 18:00:00,BUFFER_CARGA,2,50.0,0.04,218.5,240.55,0.0,2,1.0,0.0,41.400000000000006
