fecha,turno,area,throughput_gap,congestion_index,avg_wait_time,queue_pressure_score,slot_utilization,yard_occupancy_rate,bottleneck_density,dispatch_risk_density,operational_stress_score
2025-05-25,B,CARGA,4,21.947114999999997,59.166666666666664,1.0,0.1260416666666666,0.0,21.947114999999997,0.0,11.016936333333335
2025-05-26,A,CARGA,-12,21.956555,54.86363636363637,1.0,0.1265151515151515,0.0,21.956555,0.0,19.019924030303027
2025-05-28,B,CARGA,-1,21.932965,47.92857142857143,1.0,0.1050595238095238,0.0,21.932965,0.0,7.594313476190477
2025-05-29,A,CARGA,-11,21.92214,48.11538461538461,1.0,0.1162660256410256,0.0,21.92214,0.0,17.818978512820514
2025-05-30,B,CARGA,-26,21.941185,61.93333333333333,1.0,0.1001388888888888,0.0,21.941185,0.0,31.494334777777777
2025-05-31,A,CARGA,-17,21.932105,50.73913043478261,1.0,0.1188405797101449,0.0,21.932105,0.0,23.8599675942029
2025-06-01,A,CARGA,-12,21.930445,63.5625,1.0,0.0973958333333333,0.0,21.930445,0.0,18.428295666666667
2025-06-02,B,CARGA,-7,21.964094999999997,71.0,1.0,0.1270833333333333,0.0,21.964094999999997,0.0,14.044375666666667
2025-06-04,A,CARGA,-17,21.954835,64.16129032258064,1.1612903225806452,0.1415322580645161,0.0,21.954835,0.0,24.32253216129032
2025-06-05,A,CARGA,-36,21.970935,64.9090909090909,1.0,0.1001893939393939,0.0,21.970935,0.0,31.51756987878788
2025-06-06,B,CARGA,-29,21.99063,72.11111111111111,1.0,0.1220679012345678,0.0,21.99063,0.0,31.96036902469136
2025-06-07,A,CARGA,-23,21.938205,57.68333333333333,1.2,0.1344444444444444,0.0,21.938205,0.0,30.176414888888893
2025-06-09,A,CARGA,-48,21.942995,53.89655172413793,1.0,0.1223419540229884,0.0,21.942995,0.0,31.946828080459767
2025-06-10,B,CARGA,-20,21.960145,61.111111111111114,1.0,0.121875,0.0,21.960145,0.0,26.944069
2025-06-11,B,CARGA,-10,29.179649999999995,65.96153846153847,1.0,0.1102564102564102,0.0,29.179649999999995,0.0,18.157758205128204
2025-06-12,B,CARGA,-17,21.9755,57.44444444444444,1.0,0.1019675925925926,0.0,21.9755,0.0,23.553326851851857
2025-06-13,B,CARGA,-20,21.93577,61.189655172413794,1.0344827586206895,0.1232040229885057,0.0,21.93577,0.0,26.953549459770116
2025-06-14,B,CARGA,3,21.943655,58.791666666666664,1.0,0.1037326388888888,0.0,21.943655,0.0,9.57076877777778
2025-06-15,B,CARGA,-6,21.930604999999996,60.64,1.0,0.1109166666666666,0.0,21.930604999999996,0.0,12.703889333333333
2025-06-16,A,CARGA,-14,21.994455,68.875,1.0,0.1217447916666666,0.0,21.994455,0.0,20.948896833333333
2025-06-16,B,CARGA,-33,36.32203,73.45,1.0,0.1254166666666666,0.0,36.32203,0.0,34.88604933333333
2025-06-17,B,CARGA,-2,21.978275,61.65217391304348,1.0,0.1103260869565217,0.0,21.978275,0.0,8.725176739130434
2025-06-18,A,CARGA,-43,21.972085000000003,61.42857142857143,1.0,0.1047619047619047,0.0,21.972085000000003,0.0,31.607825095238095
2025-06-19,A,CARGA,-26,21.948469999999997,56.52173913043478,1.0,0.1152173913043478,0.0,21.948469999999997,0.0,31.801906826086956
2025-06-20,B,CARGA,-26,21.94849,53.714285714285715,1.0,0.1191964285714285,0.0,21.94849,0.0,31.88488157142857
2025-06-21,B,CARGA,3,21.96307,64.5,1.0,0.0991898148148148,0.0,21.96307,0.0,9.487800296296298
2025-06-22,A,CARGA,-31,21.967609999999997,69.89473684210526,1.0,0.1132675438596491,0.0,21.967609999999997,0.0,31.766392877192985
2025-06-22,C,CARGA,1,29.116629999999994,68.98076923076923,1.2307692307692308,0.1303685897435897,0.0,29.116629999999994,0.0,9.563132794871796
2025-06-23,B,CARGA,-9,21.954419999999995,57.714285714285715,1.0,0.1046130952380952,0.0,21.954419999999995,0.0,15.598885904761906
2025-06-24,B,CARGA,-3,21.971695,63.2,1.0,0.1133333333333333,0.0,21.971695,0.0,9.777345666666664
2025-06-25,A,CARGA,-44,22.00647,65.9423076923077,1.0384615384615383,0.1231570512820513,0.0,22.00647,0.0,31.997650025641025
2025-06-25,B,CARGA,-20,29.128399999999992,67.06666666666666,1.0,0.1134722222222222,0.0,29.128399999999992,0.0,28.219624444444445
2025-06-26,A,CARGA,-41,29.180164999999995,70.0,1.0666666666666669,0.1336805555555555,0.0,29.180164999999995,0.0,33.61992411111112
2025-06-27,B,CARGA,-28,21.9919,55.69230769230769,1.0,0.1140224358974359,0.0,21.9919,0.0,31.80445371794872
2025-06-28,A,CARGA,-32,21.96607,62.32258064516129,1.3225806451612905,0.1466397849462365,0.0,21.96607,0.0,32.437774698924734
2025-06-29,A,CARGA,-36,29.1437,67.06666666666666,1.0,0.1190277777777777,0.0,29.1437,0.0,33.32269555555556
2025-06-30,B,CARGA,-37,21.996675,63.0,1.0,0.11328125,0.0,21.996675,0.0,31.78106
2025-07-01,A,CARGA,-30,21.994079999999997,80.3225806451613,1.032258064516129,0.1186155913978494,0.0,21.994079999999997,0.0,31.88376282795699
2025-07-01,C,CARGA,4,29.128774999999997,67.75,1.3571428571428572,0.1570684523809524,0.0,29.128774999999997,0.0,13.097099047619048
2025-07-02,B,CARGA,-26,29.20838,67.03571428571429,1.0,0.1216517857142856,0.0,29.20838,0.0,33.40954671428572
2025-07-03,A,CARGA,-41,22.003924999999995,74.21666666666667,1.1,0.1220138888888888,0.0,22.003924999999995,0.0,31.964962777777775
2025-07-03,B,CARGA,-34,29.11411,67.61290322580645,1.064516129032258,0.1247311827956989,0.0,29.11411,0.0,33.43801565591398
2025-07-04,A,CARGA,-42,21.97753,63.12903225806452,1.5483870967741935,0.1756720430107527,0.0,21.97753,0.0,33.02975686021505
2025-07-05,B,CARGA,-11,21.95983,62.0,1.0,0.1060763888888888,0.0,21.95983,0.0,17.630103777777776
2025-07-06,A,CARGA,-35,21.973635,63.0,1.0,0.1226325757575757,0.0,21.973635,0.0,31.96607351515152
2025-07-07,B,CARGA,-17,21.985155,81.0909090909091,1.0,0.109280303030303,0.0,21.985155,0.0,23.695047060606058
2025-07-07,C,CARGA,-6,29.148829999999997,63.23076923076923,1.2307692307692308,0.1456730769230769,0.0,29.148829999999997,0.0,14.87063753846154
2025-07-08,B,CARGA,-16,22.001600000000003,63.67857142857143,1.0,0.1205357142857142,0.0,22.001600000000003,0.0,22.94033428571429
2025-07-09,A,CARGA,-29,21.98682,65.61666666666666,1.3333333333333333,0.1528472222222222,0.0,21.98682,0.0,32.57822344444444
2025-07-10,B,CARGA,-26,21.965114999999997,52.61538461538461,1.0,0.1052083333333333,0.0,21.965114999999997,0.0,31.61354466666667
2025-07-11,B,CARGA,-20,21.981945,69.28571428571429,1.0,0.1078373015873015,0.0,21.981945,0.0,26.679300031746035
2025-07-12,B,CARGA,-4,25.568924999999993,69.71428571428571,1.0,0.1124999999999999,0.0,25.568924999999993,0.0,11.493309999999996
2025-07-13,A,CARGA,-43,21.965635,57.34615384615385,1.0,0.109375,0.0,21.965635,0.0,31.694672
2025-07-14,B,CARGA,-25,21.999855,69.33333333333333,1.0,0.1162037037037037,0.0,21.999855,0.0,31.844930074074075
2025-07-15,A,CARGA,-39,29.1783425,68.93103448275862,1.137931034482759,0.1387931034482758,0.0,29.1783425,0.0,33.73571556896552
2025-07-15,B,CARGA,-22,29.104169999999996,77.84482758620689,1.103448275862069,0.1372844827586207,0.0,29.104169999999996,0.0,30.696813655172416
2025-07-16,B,CARGA,-15,21.991945,64.11538461538461,1.0,0.1113782051282051,0.0,21.991945,0.0,21.752118102564104
2025-07-17,A,CARGA,-16,22.002705,72.75806451612904,1.2903225806451613,0.1569220430107527,0.0,22.002705,0.0,23.661141860215057
2025-07-18,B,CARGA,-6,21.98206,68.70370370370371,1.0,0.1184413580246913,0.0,21.98206,0.0,12.876584160493826
2025-07-19,B,CARGA,-9,21.98097,62.78260869565217,1.0,0.1220108695652174,0.0,21.98097,0.0,15.947351391304352
2025-07-20,B,CARGA,-14,21.994795,71.85185185185185,1.0,0.1291666666666666,0.0,21.994795,0.0,21.095857333333335
2025-07-20,C,CARGA,5,36.42557,66.9074074074074,1.0740740740740742,0.1351851851851851,0.0,36.42557,0.0,15.119257703703706
2025-07-21,A,CARGA,-34,22.02376,75.25,1.0,0.125,0.0,22.02376,0.0,32.037622000000006
2025-07-21,B,CARGA,-24,29.169269999999997,77.1,1.0,0.128125,0.0,29.169269999999997,0.0,32.531219
2025-07-22,B,CARGA,-18,29.219169999999995,75.85714285714286,1.0,0.1270833333333333,0.0,29.219169999999995,0.0,26.505890666666662
2025-07-22,C,CARGA,-9,29.189744999999995,78.5,1.25,0.1480654761904762,0.0,29.189744999999995,0.0,17.936898523809525
2025-07-23,A,CARGA,-42,29.2013325,82.05,1.2,0.1375,0.0,29.2013325,0.0,33.722431500000006
2025-07-24,B,CARGA,-38,21.992865,57.8,1.0,0.1213541666666666,0.0,21.992865,0.0,31.951311333333337
2025-07-25,B,CARGA,-33,21.989485,69.21428571428571,1.0,0.1109375,0.0,21.989485,0.0,31.734742000000004
2025-07-26,B,CARGA,-10,29.17213999999999,68.6774193548387,1.1290322580645162,0.1221774193548387,0.0,29.17213999999999,0.0,18.392756387096775
2025-07-27,A,CARGA,-34,29.1797225,73.94827586206897,1.0689655172413792,0.1323994252873563,0.0,29.1797225,0.0,33.595053005747125
2025-07-28,A,CARGA,-60,21.97648,72.93103448275862,1.0344827586206895,0.1063936781609195,0.0,21.97648,0.0,31.63850456321839
2025-07-29,A,CARGA,-38,21.98664,61.0,1.5483870967741935,0.1746639784946236,0.0,21.98664,0.0,33.01191256989247
2025-07-30,B,CARGA,-26,21.989089999999997,63.48148148148148,1.0,0.1077932098765432,0.0,21.989089999999997,0.0,31.67521219753086
2025-07-31,A,CARGA,-15,21.99903,68.6774193548387,1.1612903225806452,0.1372983870967741,0.0,21.99903,0.0,22.273183741935483
2025-08-01,B,CARGA,-37,21.991035,61.95,1.0,0.121875,0.0,21.991035,0.0,31.965502
2025-08-02,B,CARGA,-24,29.197595,64.77272727272727,1.0,0.1235795454545454,0.0,29.197595,0.0,32.436674909090904
2025-08-03,B,CARGA,-6,21.963064999999997,56.45,1.1,0.1165277777777777,0.0,21.963064999999997,0.0,12.840498555555552
2025-08-04,B,CARGA,-18,21.98268,71.11111111111111,1.0,0.1172453703703703,0.0,21.98268,0.0,24.86480340740741
2025-08-05,B,CARGA,-25,29.237494999999996,82.0,1.0333333333333334,0.1427777777777777,0.0,29.237494999999996,0.0,33.830569555555556
2025-08-05,C,CARGA,-12,36.441825,74.51923076923077,1.2307692307692308,0.1686698717948718,0.0,36.441825,0.0,22.796087435897437
2025-08-06,A,CARGA,-35,29.194044999999992,72.12903225806451,1.2580645161290325,0.1578629032258064,0.0,29.194044999999992,0.0,34.10865706451613
2025-08-06,C,CARGA,-30,36.40386,75.10555555555557,1.6666666666666667,0.1895138888888889,0.0,36.40386,0.0,36.19416977777778
2025-08-07,B,CARGA,-23,21.977455,58.888888888888886,1.0,0.119753086419753,0.0,21.977455,0.0,29.909637728395065
2025-08-08,B,CARGA,-22,21.99375,57.145161290322584,1.096774193548387,0.1269489247311827,0.0,21.99375,0.0,29.07062849462366
2025-08-09,B,CARGA,-15,21.97915,60.142857142857146,1.0357142857142858,0.1163690476190476,0.0,21.97915,0.0,21.842235952380953
2025-08-10,B,CARGA,-17,21.969395,62.833333333333336,1.0,0.115625,0.0,21.969395,0.0,23.823694000000003
2025-08-10,C,CARGA,7,29.12468,58.84,1.28,0.1306666666666666,0.0,29.12468,0.0,15.565004333333333
2025-08-11,B,CARGA,-26,29.208275,74.53846153846153,1.0,0.1174679487179487,0.0,29.208275,0.0,33.310038974358974
2025-08-12,B,CARGA,-22,29.225439999999995,71.65384615384616,1.0,0.1153044871794871,0.0,29.225439999999995,0.0,30.28380774358974
2025-08-13,B,CARGA,-37,29.201724999999996,73.6923076923077,1.0,0.1196314102564102,0.0,29.201724999999996,0.0,33.3533482051282
2025-08-14,A,CARGA,-46,22.010985,71.38709677419355,1.1935483870967742,0.1535618279569892,0.0,22.010985,0.0,32.59047855913978
2025-08-14,B,CARGA,-38,29.12749999999999,74.43478260869566,1.0434782608695652,0.1221920289855072,0.0,29.12749999999999,0.0,33.39316557971014
2025-08-15,A,CARGA,-27,29.19869,68.70967741935483,1.4516129032258065,0.158266129032258,0.0,29.19869,0.0,34.129590580645164
2025-08-16,A,CARGA,-26,21.9969,62.94827586206897,1.0344827586206895,0.1097701149425287,0.0,21.9969,0.0,31.721682298850578
2025-08-17,A,CARGA,-30,21.975109999999997,62.69565217391305,1.0,0.1053442028985507,0.0,21.975109999999997,0.0,31.620976057971017
2025-08-18,A,CARGA,-38,21.990364999999997,66.73214285714286,1.0357142857142858,0.1229166666666666,0.0,21.990364999999997,0.0,31.98228633333333
2025-08-19,B,CARGA,-27,22.015014999999995,75.81818181818181,1.0,0.1234848484848484,0.0,22.015014999999995,0.0,31.99610496969697
2025-08-20,A,CARGA,-26,29.236915000000003,79.3225806451613,1.5483870967741935,0.1929435483870967,0.0,29.236915000000003,0.0,34.83918396774193
2025-08-21,B,CARGA,-26,29.199605,70.58620689655173,1.0344827586206895,0.1168103448275862,0.0,29.199605,0.0,33.29678789655172
2025-08-22,A,CARGA,-61,29.208294999999996,67.14516129032258,1.5806451612903225,0.1813844086021505,0.0,29.208294999999996,0.0,34.596262172043005
2025-08-23,B,CARGA,-14,21.99272,66.03225806451613,1.2580645161290325,0.1444892473118279,0.0,21.99272,0.0,21.41831894623656
2025-08-24,B,CARGA,-9,21.98007,57.0,1.0,0.1314393939393939,0.0,21.98007,0.0,16.15494187878788
2025-08-25,B,CARGA,-42,22.003165,70.3913043478261,1.0,0.1113224637681159,0.0,22.003165,0.0,31.754537275362317
2025-08-26,B,CARGA,-28,29.21315,64.93548387096774,1.2903225806451613,0.1401881720430107,0.0,29.21315,0.0,33.78326844086021
2025-08-27,A,CARGA,-45,22.004655,67.37096774193549,1.2903225806451613,0.1407930107526881,0.0,22.004655,0.0,32.34885121505376
2025-08-28,A,CARGA,-31,29.21754499999999,75.96774193548387,1.1612903225806452,0.1466397849462365,0.0,29.21754499999999,0.0,33.90629469892473
2025-08-28,C,CARGA,-12,36.399739999999994,68.23333333333333,1.3666666666666667,0.1615972222222222,0.0,36.399739999999994,0.0,22.64332244444444
2025-08-29,B,CARGA,-18,29.211435,70.57142857142857,1.0,0.1124255952380952,0.0,29.211435,0.0,26.224418904761905
2025-08-30,A,CARGA,-32,21.971135,61.38709677419355,1.5483870967741935,0.1770833333333333,0.0,21.971135,0.0,33.049563666666664
2025-08-31,A,CARGA,-33,29.177559999999996,66.48275862068965,1.0,0.1198275862068965,0.0,29.177559999999996,0.0,33.34198372413793
2025-09-01,A,CARGA,-28,29.21295,73.96774193548387,1.2903225806451613,0.1455645161290322,0.0,29.21295,0.0,33.884305322580644
2025-09-01,C,CARGA,-14,29.143714999999997,73.43103448275862,1.4137931034482758,0.1732040229885057,0.0,29.143714999999997,0.0,23.44180345977012
2025-09-02,B,CARGA,-46,29.206249999999994,64.51785714285714,1.0357142857142858,0.1069196428571428,0.0,29.206249999999994,0.0,33.11411785714286
2025-09-03,B,CARGA,-30,29.200109999999995,67.26666666666667,1.2,0.1239583333333333,0.0,29.200109999999995,0.0,33.449283666666666
2025-09-04,B,CARGA,-32,21.99973,74.04838709677419,1.1612903225806452,0.137029569892473,0.0,21.99973,0.0,32.25804739784946
2025-09-05,B,CARGA,-31,29.212344999999996,68.38461538461539,1.0,0.1205929487179486,0.0,29.212344999999996,0.0,33.383792974358975
2025-09-06,B,CARGA,-17,29.223329999999997,83.69354838709677,1.2580645161290325,0.1368279569892473,0.0,29.223329999999997,0.0,25.701960139784948
2025-09-06,C,CARGA,-12,36.39870499999999,73.00000000000001,1.6451612903225807,0.1858870967741935,0.0,36.39870499999999,0.0,23.14004293548387
2025-09-07,B,CARGA,3,29.190014999999995,70.45161290322581,1.3548387096774193,0.1699596774193548,0.0,29.190014999999995,0.0,12.357751548387096
2025-09-08,A,CARGA,-57,21.98666,69.33333333333333,1.0,0.1224537037037037,0.0,21.98666,0.0,31.97185107407407
2025-09-09,A,CARGA,-39,22.00854,65.40322580645162,1.6774193548387095,0.1821236559139785,0.0,22.00854,0.0,33.18341111827957
2025-09-10,B,CARGA,-36,29.189965,62.833333333333336,1.1333333333333333,0.1299305555555555,0.0,29.189965,0.0,33.56360911111111
2025-09-11,B,CARGA,-41,21.98751,68.53333333333333,1.1,0.1140277777777778,0.0,21.98751,0.0,31.80507755555556
2025-09-12,B,CARGA,-25,22.00757,73.25,1.0666666666666669,0.1145138888888888,0.0,22.00757,0.0,31.818856777777775
2025-09-13,A,CARGA,-12,22.00071,65.75806451612904,1.2580645161290325,0.1466397849462365,0.0,22.00071,0.0,19.46310769892473
2025-09-14,B,CARGA,-10,21.996654999999997,68.42307692307692,1.0,0.116826923076923,0.0,21.996654999999997,0.0,16.860429461538466
2025-09-15,A,CARGA,-47,29.230215,82.3103448275862,1.0,0.1216954022988505,0.0,29.230215,0.0,33.409206045977015
2025-09-15,C,CARGA,-1,29.134849999999997,74.44086021505377,1.6451612903225807,0.1986559139784947,0.0,29.134849999999997,0.0,10.932688279569891
2025-09-16,A,CARGA,-51,29.237684999999995,79.06451612903226,1.4516129032258065,0.1620967741935484,0.0,29.237684999999995,0.0,34.22706748387097
2025-09-17,A,CARGA,-37,29.205305000000003,71.74193548387096,1.3870967741935485,0.1601478494623656,0.0,29.205305000000003,0.0,34.169327989247314
2025-09-18,A,CARGA,-58,29.198385,71.01612903225806,1.2258064516129032,0.1438844086021505,0.0,29.198385,0.0,33.844235172043014
2025-09-19,A,CARGA,-46,29.188787499999997,75.51612903225806,1.5806451612903225,0.1834677419354839,0.0,29.188787499999997,0.0,34.64683733870968
2025-09-20,A,CARGA,-26,36.37363,73.8225806451613,1.1290322580645162,0.1373655913978494,0.0,36.37363,0.0,35.13917282795699
2025-09-20,B,CARGA,-15,29.196505,68.62903225806451,1.3225806451612905,0.1368279569892473,0.0,29.196505,0.0,23.691720139784948
2025-09-20,C,CARGA,-5,29.168564999999997,70.61827956989247,1.6451612903225807,0.2124327956989247,0.0,29.168564999999997,0.0,15.216948913978497
2025-09-21,A,CARGA,-35,29.181865,64.56666666666666,1.2,0.1425,0.0,29.181865,0.0,33.806103
2025-09-22,B,CARGA,-32,22.02357,73.27777777777777,1.0,0.1190972222222222,0.0,22.02357,0.0,31.927673444444444
2025-09-23,B,CARGA,-36,29.22198,71.12903225806451,1.1612903225806452,0.1323252688172043,0.0,29.22198,0.0,33.62453637634409
2025-09-24,B,CARGA,-36,29.194244999999995,65.46428571428571,1.0357142857142858,0.1113095238095238,0.0,29.194244999999995,0.0,33.19420447619048
2025-09-25,A,CARGA,-48,29.13047999999999,77.35483870967742,1.7741935483870968,0.2163978494623655,0.0,29.13047999999999,0.0,35.28011298924731
2025-09-25,B,CARGA,-39,29.226034999999996,70.48387096774194,1.064516129032258,0.121774193548387,0.0,29.226034999999996,0.0,33.41648587096774
2025-09-26,B,CARGA,-36,22.01311,67.90384615384616,1.0384615384615383,0.1084134615384615,0.0,22.01311,0.0,31.70353623076923
2025-09-27,B,CARGA,-24,29.209434999999996,69.56666666666666,1.0,0.1173611111111111,0.0,29.209434999999996,0.0,32.32010422222223
2025-09-28,B,CARGA,-18,22.002805,73.3529411764706,1.0,0.1269607843137254,0.0,22.002805,0.0,25.06621168627451
2025-09-29,A,CARGA,-33,29.230099999999993,78.87096774193549,1.2258064516129032,0.1442204301075269,0.0,29.230099999999993,0.0,33.85807860215054
2025-09-29,C,CARGA,-12,36.32534,68.88709677419355,1.2903225806451613,0.1503360215053763,0.0,36.32534,0.0,22.40719343010753
2025-09-30,A,CARGA,-42,29.20733999999999,74.3225806451613,1.4516129032258065,0.1540322580645161,0.0,29.20733999999999,0.0,34.04004316129032
2025-01-02,A,CARGA,-67,0.0,19.5,1.0,0.084375,0.0,0.0,0.0,26.763309999999997
2025-01-02,B,CARGA,-8,0.0,45.5,1.0,0.0958333333333333,0.0,0.0,0.0,10.006171666666669
2025-01-02,C,CARGA,-29,0.0,20.333333333333332,1.0,0.0944444444444444,0.0,0.0,0.0,26.96507388888889
2025-01-03,A,CARGA,-6,0.0,34.0,1.0,0.0708333333333333,0.0,0.0,0.0,7.503681666666666
2025-01-03,B,CARGA,-7,0.0,43.5,1.0,0.1270833333333333,0.0,0.0,0.0,9.621316666666669
2025-01-03,C,CARGA,-3,0.0,22.333333333333332,1.0,0.1104166666666666,0.0,0.0,0.0,5.3017683333333325
2025-01-04,A,CARGA,0,0.0,32.5,1.0,0.1390624999999999,0.0,0.0,0.0,2.8503399999999997
2025-01-04,B,CARGA,-7,0.0,10.0,1.0,0.0791666666666666,0.0,0.0,0.0,8.657988333333334
2025-01-04,C,CARGA,11,0.0,22.333333333333332,1.0,0.1625,0.0,0.0,0.0,14.31975
2025-01-05,A,CARGA,-4,0.0,29.4,1.0,0.1179166666666666,0.0,0.0,0.0,6.439198333333334
2025-01-05,C,CARGA,12,0.0,34.666666666666664,1.0,0.1618055555555555,0.0,0.0,0.0,15.33020611111111
2025-01-06,A,CARGA,-27,0.0,39.25,1.0,0.1098958333333333,0.0,0.0,0.0,27.271761666666663
2025-01-06,B,CARGA,-19,0.0,27.5,1.0,0.0875,0.0,0.0,0.0,20.830325
2025-01-06,C,CARGA,20,0.0,35.5,1.0,0.0979166666666666,0.0,0.0,0.0,22.035313333333335
2025-01-07,A,CARGA,-12,0.0,20.666666666666668,1.0,0.1270833333333333,0.0,0.0,0.0,14.625861666666667
2025-01-07,B,CARGA,-10,0.0,33.0,1.0,0.1875,0.0,0.0,0.0,13.84288
2025-01-07,C,CARGA,3,0.0,32.666666666666664,1.0,0.1118055555555555,0.0,0.0,0.0,5.329621111111111
2025-01-08,A,CARGA,-21,0.0,37.333333333333336,1.0,0.0888888888888889,0.0,0.0,0.0,22.847257777777777
2025-01-08,B,CARGA,25,0.0,37.0,1.0,0.1666666666666666,0.0,0.0,0.0,28.417048333333337
2025-01-08,C,CARGA,16,0.0,48.25,1.0,0.1083333333333333,0.0,0.0,0.0,18.249961666666668
2025-01-09,A,CARGA,-21,0.0,34.5,1.0,0.0989583333333333,0.0,0.0,0.0,23.041026666666667
2025-01-09,B,CARGA,3,0.0,42.0,1.0,0.0819444444444444,0.0,0.0,0.0,4.7083538888888885
2025-01-09,C,CARGA,-2,0.0,39.333333333333336,1.0,0.0854166666666666,0.0,0.0,0.0,3.797088333333333
2025-01-10,A,CARGA,-19,0.0,36.0,1.0,0.1930555555555555,0.0,0.0,0.0,22.94205111111111
2025-01-10,B,CARGA,0,0.0,11.0,1.0,0.1229166666666666,0.0,0.0,0.0,2.5419133333333335
2025-01-10,C,CARGA,1,0.0,37.42857142857143,1.0,0.1264880952380952,0.0,0.0,0.0,3.6217419047619055
2025-01-11,A,CARGA,8,0.0,20.0,1.0,0.10625,0.0,0.0,0.0,10.19166
2025-01-11,C,CARGA,24,0.0,46.2,1.0,0.1420833333333333,0.0,0.0,0.0,26.923746666666663
2025-01-12,A,CARGA,4,0.0,0.0,1.0,0.0770833333333333,0.0,0.0,0.0,5.618616666666667
2025-01-12,B,CARGA,-4,0.0,37.0,1.0,0.1395833333333333,0.0,0.0,0.0,6.8606516666666675
2025-01-13,A,CARGA,-12,0.0,23.333333333333332,1.0,0.1208333333333333,0.0,0.0,0.0,14.484046666666666
2025-01-13,B,CARGA,0,0.0,36.0,1.0,0.0520833333333333,0.0,0.0,0.0,1.1155416666666669
2025-01-13,C,CARGA,13,0.0,31.333333333333332,1.0,0.0861111111111111,0.0,0.0,0.0,14.813077222222224
2025-01-14,A,CARGA,-24,0.0,11.333333333333334,1.0,0.1152777777777777,0.0,0.0,0.0,26.396200555555556
2025-01-14,C,CARGA,4,0.0,28.0,1.0,0.1291666666666666,0.0,0.0,0.0,6.671983333333334
2025-01-15,A,CARGA,-3,0.0,72.0,1.0,0.190625,0.0,0.0,0.0,6.881949999999999
2025-01-15,B,CARGA,15,0.0,42.333333333333336,1.0,0.15625,0.0,0.0,0.0,18.219905
2025-01-15,C,CARGA,-1,0.0,34.6,1.0,0.12375,0.0,0.0,0.0,3.5664100000000003
2025-01-16,A,CARGA,-4,0.0,38.0,1.0,0.1010416666666666,0.0,0.0,0.0,6.0910633333333335
2025-01-16,B,CARGA,-6,0.0,39.0,1.0,0.1368055555555555,0.0,0.0,0.0,8.798631111111112
2025-01-16,C,CARGA,5,0.0,27.5,1.0,0.0791666666666666,0.0,0.0,0.0,6.666598333333335
2025-01-17,A,CARGA,-31,0.0,61.333333333333336,1.0,0.0916666666666666,0.0,0.0,0.0,26.911033333333336
2025-01-17,B,CARGA,5,0.0,26.5,1.0,0.0520833333333333,0.0,0.0,0.0,6.127241666666667
2025-01-17,C,CARGA,7,0.0,45.0,1.0,0.0770833333333333,0.0,0.0,0.0,8.634516666666666
2025-01-18,A,CARGA,-7,0.0,29.0,1.0,0.1937499999999999,0.0,0.0,0.0,10.96209
2025-01-18,B,CARGA,17,0.0,32.8,1.0,0.1433333333333333,0.0,0.0,0.0,19.937046666666667
2025-01-18,C,CARGA,-5,0.0,46.333333333333336,1.0,0.1,0.0,0.0,0.0,7.07503
2025-01-19,A,CARGA,1,0.0,30.666666666666668,1.0,0.0930555555555555,0.0,0.0,0.0,2.9377011111111115
2025-01-19,B,CARGA,-1,0.0,22.25,1.0,0.1260416666666666,0.0,0.0,0.0,3.5973483333333336
2025-01-19,C,CARGA,25,0.0,23.5,1.0,0.1229166666666666,0.0,0.0,0.0,27.551333333333332
2025-01-20,A,CARGA,-60,0.0,43.4,1.0,0.0720833333333333,0.0,0.0,0.0,26.51398166666667
2025-01-20,B,CARGA,-8,0.0,34.5,1.0,0.1416666666666666,0.0,0.0,0.0,10.917513333333334
2025-01-20,C,CARGA,30,0.0,24.6,1.0,0.07625,0.0,0.0,0.0,26.609659999999995
2025-01-21,A,CARGA,-38,0.0,48.4,1.0,0.1674999999999999,0.0,0.0,0.0,28.423754999999996
2025-01-21,B,CARGA,9,0.0,36.4,1.0,0.1454166666666666,0.0,0.0,0.0,11.974018333333332
2025-01-21,C,CARGA,5,0.0,31.714285714285715,1.0,0.1297619047619047,0.0,0.0,0.0,7.681278095238096
2025-01-22,A,CARGA,-16,0.0,32.75,1.0,0.1567708333333333,0.0,0.0,0.0,19.21422666666667
2025-01-22,B,CARGA,15,0.0,20.0,1.0,0.1635416666666666,0.0,0.0,0.0,18.345893333333333
2025-01-22,C,CARGA,19,0.0,26.818181818181817,1.0,0.0931818181818181,0.0,0.0,0.0,20.954251363636363
2025-01-23,A,CARGA,-11,0.0,39.5,1.0,0.1401041666666666,0.0,0.0,0.0,13.878433333333334
2025-01-23,B,CARGA,-3,0.0,34.0,1.0,0.0999999999999999,0.0,0.0,0.0,5.078810000000001
2025-01-23,C,CARGA,24,0.0,21.0,1.0,0.1302083333333333,0.0,0.0,0.0,26.688466666666667
2025-01-24,A,CARGA,-14,0.0,38.25,1.0,0.0921874999999999,0.0,0.0,0.0,15.930705
2025-01-24,B,CARGA,-9,0.0,29.333333333333332,1.0,0.1135416666666666,0.0,0.0,0.0,11.343568333333334
2025-01-24,C,CARGA,-4,0.0,20.0,1.0,0.2020833333333333,0.0,0.0,0.0,8.128906666666666
2025-01-25,A,CARGA,9,0.0,22.0,1.0,0.11875,0.0,0.0,0.0,11.44238
2025-01-25,B,CARGA,-3,0.0,31.5,1.0,0.1411458333333333,0.0,0.0,0.0,5.890551666666666
2025-01-25,C,CARGA,-1,0.0,29.5,1.0,0.1173611111111111,0.0,0.0,0.0,3.414767222222223
