evento_id,timestamp,area,tipo_cuello_botella,severidad,duracion_min,impacto_throughput_proxy,impacto_salida_proxy,causa_probable
BOT_00000218,2025-03-16 20:00:00,PATIO,CONGESTION_PATIO,5,328,0.6676,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000493,2025-03-17 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,240,0.9,0.5401,DESALINEACION_READINESS_TRANSPORTE
BOT_00000219,2025-03-17 13:00:00,PATIO,CONGESTION_PATIO,5,334,0.6145,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000887,2025-03-17 23:29:00,CARGA,RESTRICCION_CRITICA,5,238,0.5066,0.5699,MANTENIMIENTO_CARGA
BOT_00000888,2025-03-18 06:58:00,PRODUCCION,RESTRICCION_CRITICA,4,205,0.4126,0.4641,RETRABAJO_ELEVADO
BOT_00000494,2025-03-18 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,211,0.9,0.5255,DESALINEACION_READINESS_TRANSPORTE
BOT_00000220,2025-03-18 19:00:00,PATIO,CONGESTION_PATIO,5,293,0.6332,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000889,2025-03-19 02:53:00,CARGA,RESTRICCION_CRITICA,4,265,0.4028,0.4531,MANTENIMIENTO_CARGA
BOT_00000890,2025-03-19 06:32:00,CARGA,RESTRICCION_CRITICA,4,245,0.419,0.4714,AVERIA_CARGADOR
BOT_00000221,2025-03-19 12:00:00,PATIO,CONGESTION_PATIO,5,280,0.6395,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000495,2025-03-19 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,203,0.9,0.5511,DESALINEACION_READINESS_TRANSPORTE
BOT_00000222,2025-03-20 17:00:00,PATIO,CONGESTION_PATIO,5,272,0.6325,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000496,2025-03-20 18:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,249,0.9,0.4917,DESALINEACION_READINESS_TRANSPORTE
BOT_00000223,2025-03-21 10:00:00,PATIO,CONGESTION_PATIO,5,254,0.6346,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000497,2025-03-21 11:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,255,0.9,0.5203,DESALINEACION_READINESS_TRANSPORTE
BOT_00000891,2025-03-22 00:30:00,PRODUCCION,RESTRICCION_CRITICA,4,191,0.4104,0.4617,RETRABAJO_ELEVADO
BOT_00000224,2025-03-22 22:00:00,PATIO,CONGESTION_PATIO,5,288,0.6589,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000498,2025-03-22 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,259,0.9,0.5471,DESALINEACION_READINESS_TRANSPORTE
BOT_00000499,2025-03-23 14:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,223,0.9,0.5359,DESALINEACION_READINESS_TRANSPORTE
BOT_00000225,2025-03-23 15:00:00,PATIO,CONGESTION_PATIO,5,266,0.632,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000226,2025-03-24 14:00:00,PATIO,CONGESTION_PATIO,5,303,0.6062,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000500,2025-03-24 20:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,208,0.9,0.5286,DESALINEACION_READINESS_TRANSPORTE
BOT_00000227,2025-03-25 09:00:00,PATIO,CONGESTION_PATIO,5,296,0.6177,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000892,2025-03-25 13:33:00,ENERGIA,RESTRICCION_CRITICA,4,233,0.3743,0.4211,CURTAILMENT_REDES
BOT_00000501,2025-03-25 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,221,0.9,0.5524,DESALINEACION_READINESS_TRANSPORTE
BOT_00000893,2025-03-25 17:43:00,LOGISTICA,RESTRICCION_CRITICA,4,215,0.4232,0.4761,LIMITACION_TRANSPORTISTA
BOT_00000894,2025-03-26 04:35:00,CARGA,RESTRICCION_CRITICA,4,241,0.3997,0.4497,MANTENIMIENTO_CARGA
BOT_00000895,2025-03-26 07:40:00,PRODUCCION,RESTRICCION_CRITICA,4,209,0.4264,0.4797,MICROPARADAS_LINEA
BOT_00000228,2025-03-26 12:00:00,PATIO,CONGESTION_PATIO,5,239,0.6332,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000502,2025-03-26 19:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,203,0.9,0.5529,DESALINEACION_READINESS_TRANSPORTE
BOT_00000896,2025-03-27 09:42:00,PRODUCCION,RESTRICCION_CRITICA,5,327,0.4917,0.5531,BAJA_DOTACION
BOT_00000229,2025-03-27 14:00:00,PATIO,CONGESTION_PATIO,5,282,0.6531,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000503,2025-03-27 14:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,253,0.9,0.575,DESALINEACION_READINESS_TRANSPORTE
BOT_00000230,2025-03-28 18:00:00,PATIO,CONGESTION_PATIO,5,298,0.6193,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000504,2025-03-28 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,255,0.9,0.5284,DESALINEACION_READINESS_TRANSPORTE
BOT_00000231,2025-03-29 13:00:00,PATIO,CONGESTION_PATIO,5,274,0.6159,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000505,2025-03-29 21:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,220,0.9,0.5833,DESALINEACION_READINESS_TRANSPORTE
BOT_00000506,2025-03-30 19:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,229,0.9,0.5735,DESALINEACION_READINESS_TRANSPORTE
BOT_00000232,2025-03-30 19:00:00,PATIO,CONGESTION_PATIO,5,261,0.6452,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000507,2025-03-31 12:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,288,0.9,0.5668,DESALINEACION_READINESS_TRANSPORTE
BOT_00000233,2025-03-31 18:00:00,PATIO,CONGESTION_PATIO,5,294,0.6549,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000508,2025-04-01 12:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,202,0.9,0.5741,DESALINEACION_READINESS_TRANSPORTE
BOT_00000897,2025-04-01 14:36:00,CARGA,RESTRICCION_CRITICA,4,246,0.4246,0.4777,MANTENIMIENTO_CARGA
BOT_00000234,2025-04-01 20:00:00,PATIO,CONGESTION_PATIO,5,297,0.5827,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000235,2025-04-02 09:00:00,PATIO,CONGESTION_PATIO,5,313,0.6291,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000509,2025-04-02 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,222,0.9,0.5709,DESALINEACION_READINESS_TRANSPORTE
BOT_00000510,2025-04-03 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,216,0.9,0.5382,DESALINEACION_READINESS_TRANSPORTE
BOT_00000898,2025-04-03 18:07:00,PATIO,RESTRICCION_CRITICA,5,338,0.5245,0.59,SATURACION_ZONA
BOT_00000236,2025-04-03 22:00:00,PATIO,CONGESTION_PATIO,5,274,0.6157,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000899,2025-04-04 06:40:00,CARGA,RESTRICCION_CRITICA,4,278,0.392,0.441,AVERIA_CARGADOR
BOT_00000900,2025-04-04 10:11:00,PRODUCCION,RESTRICCION_CRITICA,4,247,0.4033,0.4537,RETRABAJO_ELEVADO
BOT_00000237,2025-04-04 13:00:00,PATIO,CONGESTION_PATIO,5,278,0.6289,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000511,2025-04-04 18:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,206,0.9,0.592,DESALINEACION_READINESS_TRANSPORTE
BOT_00000901,2025-04-05 09:54:00,LOGISTICA,RESTRICCION_CRITICA,4,270,0.388,0.4365,INCIDENCIA_DOCUMENTAL
BOT_00000238,2025-04-05 18:00:00,PATIO,CONGESTION_PATIO,5,313,0.6229,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000512,2025-04-05 20:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,202,0.9,0.5807,DESALINEACION_READINESS_TRANSPORTE
BOT_00000902,2025-04-05 22:20:00,CARGA,RESTRICCION_CRITICA,4,219,0.3982,0.448,AVERIA_CARGADOR
BOT_00000903,2025-04-05 23:57:00,PATIO,RESTRICCION_CRITICA,4,210,0.4401,0.4951,BLOQUEO_POSICIONES
BOT_00000239,2025-04-06 10:00:00,PATIO,CONGESTION_PATIO,5,281,0.6516,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000513,2025-04-06 12:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,222,0.9,0.5772,DESALINEACION_READINESS_TRANSPORTE
BOT_00000904,2025-04-06 23:54:00,LOGISTICA,RESTRICCION_CRITICA,5,297,0.5226,0.5879,FALTA_SLOT_TRANSPORTE
BOT_00000514,2025-04-07 10:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,221,0.9,0.5804,DESALINEACION_READINESS_TRANSPORTE
BOT_00000240,2025-04-07 14:00:00,PATIO,CONGESTION_PATIO,5,251,0.6018,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000241,2025-04-08 18:00:00,PATIO,CONGESTION_PATIO,5,329,0.6443,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000515,2025-04-08 21:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,273,0.9,0.5874,DESALINEACION_READINESS_TRANSPORTE
BOT_00000242,2025-04-09 09:00:00,PATIO,CONGESTION_PATIO,5,285,0.6211,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000516,2025-04-09 20:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,251,0.9,0.6009,DESALINEACION_READINESS_TRANSPORTE
BOT_00000905,2025-04-10 07:22:00,ENERGIA,RESTRICCION_CRITICA,4,171,0.3976,0.4473,CURTAILMENT_REDES
BOT_00000243,2025-04-10 11:00:00,PATIO,CONGESTION_PATIO,5,320,0.6376,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000517,2025-04-10 15:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,197,0.9,0.5364,DESALINEACION_READINESS_TRANSPORTE
BOT_00000907,2025-04-11 03:46:00,PRODUCCION,RESTRICCION_CRITICA,5,265,0.512,0.576,RETRABAJO_ELEVADO
BOT_00000906,2025-04-11 05:43:00,ENERGIA,RESTRICCION_CRITICA,5,280,0.5018,0.5646,ALERTA_TERMICA
BOT_00000518,2025-04-11 11:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,237,0.9,0.571,DESALINEACION_READINESS_TRANSPORTE
BOT_00000244,2025-04-11 21:00:00,PATIO,CONGESTION_PATIO,5,268,0.6184,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000245,2025-04-12 12:00:00,PATIO,CONGESTION_PATIO,5,259,0.638,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000519,2025-04-12 21:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,290,0.9,0.6034,DESALINEACION_READINESS_TRANSPORTE
BOT_00000908,2025-04-13 04:19:00,PATIO,RESTRICCION_CRITICA,5,298,0.4883,0.5494,REORGANIZACION_FLUJO
BOT_00000246,2025-04-13 11:00:00,PATIO,CONGESTION_PATIO,5,282,0.6331,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000520,2025-04-13 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,226,0.9,0.5532,DESALINEACION_READINESS_TRANSPORTE
BOT_00000247,2025-04-14 15:00:00,PATIO,CONGESTION_PATIO,5,313,0.642,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000521,2025-04-14 18:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,220,0.9,0.5553,DESALINEACION_READINESS_TRANSPORTE
BOT_00000909,2025-04-15 02:21:00,PRODUCCION,RESTRICCION_CRITICA,4,243,0.4232,0.4761,BAJA_DOTACION
BOT_00000910,2025-04-15 12:47:00,PATIO,RESTRICCION_CRITICA,4,264,0.4078,0.4588,SATURACION_ZONA
BOT_00000522,2025-04-15 14:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,215,0.9,0.552,DESALINEACION_READINESS_TRANSPORTE
BOT_00000248,2025-04-15 16:00:00,PATIO,CONGESTION_PATIO,5,263,0.6114,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000911,2025-04-15 21:24:00,CARGA,RESTRICCION_CRITICA,5,250,0.5068,0.5701,MANTENIMIENTO_CARGA
BOT_00000523,2025-04-16 21:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,208,0.9,0.6061,DESALINEACION_READINESS_TRANSPORTE
BOT_00000249,2025-04-16 21:00:00,PATIO,CONGESTION_PATIO,5,275,0.5891,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000524,2025-04-17 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,264,0.9,0.5944,DESALINEACION_READINESS_TRANSPORTE
BOT_00000250,2025-04-17 18:00:00,PATIO,CONGESTION_PATIO,5,219,0.6387,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000251,2025-04-18 09:00:00,PATIO,CONGESTION_PATIO,5,283,0.6218,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000525,2025-04-18 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,226,0.9,0.5817,DESALINEACION_READINESS_TRANSPORTE
BOT_00000526,2025-04-19 11:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,224,0.9,0.6009,DESALINEACION_READINESS_TRANSPORTE
BOT_00000252,2025-04-19 15:00:00,PATIO,CONGESTION_PATIO,5,281,0.6082,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000912,2025-04-19 23:38:00,ENERGIA,RESTRICCION_CRITICA,4,254,0.3961,0.4456,CURTAILMENT_REDES
BOT_00000253,2025-04-20 19:00:00,PATIO,CONGESTION_PATIO,5,288,0.6271,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000527,2025-04-20 20:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,265,0.9,0.6079,DESALINEACION_READINESS_TRANSPORTE
BOT_00000913,2025-04-21 02:46:00,CARGA,RESTRICCION_CRITICA,4,246,0.4086,0.4597,CAPACIDAD_CARGA_LIMITADA
BOT_00000002,2025-04-21 11:00:00,CARGA,COLA_CARGA,3,231,0.3035,0.4232,SATURACION_SLOTS_CARGA
BOT_00000254,2025-04-21 18:00:00,PATIO,CONGESTION_PATIO,5,322,0.623,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000528,2025-04-21 20:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,215,0.9,0.6106,DESALINEACION_READINESS_TRANSPORTE
BOT_00000255,2025-04-22 14:00:00,PATIO,CONGESTION_PATIO,5,268,0.5873,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000529,2025-04-22 18:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,259,0.9,0.6608,DESALINEACION_READINESS_TRANSPORTE
BOT_00000914,2025-04-22 20:20:00,ENERGIA,RESTRICCION_CRITICA,5,270,0.5126,0.5767,RESTRICCION_POTENCIA
BOT_00000003,2025-04-23 12:00:00,CARGA,COLA_CARGA,3,251,0.3013,0.4235,SATURACION_SLOTS_CARGA
BOT_00000530,2025-04-23 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,263,0.9,0.6196,DESALINEACION_READINESS_TRANSPORTE
BOT_00000256,2025-04-23 17:00:00,PATIO,CONGESTION_PATIO,5,236,0.5845,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000257,2025-04-24 11:00:00,PATIO,CONGESTION_PATIO,5,233,0.6081,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000531,2025-04-24 15:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,240,0.9,0.6697,DESALINEACION_READINESS_TRANSPORTE
BOT_00000695,2025-04-25 01:00:00,PRODUCCION,DEGRADACION_TURNO,4,197,0.5152,0.2867,ABSENTISMO_Y_VARIABILIDAD_SECUENCIA
BOT_00000258,2025-04-25 11:00:00,PATIO,CONGESTION_PATIO,5,267,0.6125,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000532,2025-04-25 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,283,0.9,0.6371,DESALINEACION_READINESS_TRANSPORTE
BOT_00000259,2025-04-26 10:00:00,PATIO,CONGESTION_PATIO,5,276,0.6234,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000533,2025-04-26 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,237,0.9,0.65,DESALINEACION_READINESS_TRANSPORTE
BOT_00000534,2025-04-27 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,257,0.9,0.6305,DESALINEACION_READINESS_TRANSPORTE
BOT_00000260,2025-04-27 14:00:00,PATIO,CONGESTION_PATIO,5,327,0.6102,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000261,2025-04-28 11:00:00,PATIO,CONGESTION_PATIO,5,270,0.6024,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000535,2025-04-28 15:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,294,0.9,0.6178,DESALINEACION_READINESS_TRANSPORTE
BOT_00000004,2025-04-29 15:00:00,CARGA,COLA_CARGA,3,185,0.3032,0.4153,SATURACION_SLOTS_CARGA
BOT_00000536,2025-04-29 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,243,0.9,0.6652,DESALINEACION_READINESS_TRANSPORTE
BOT_00000262,2025-04-29 19:00:00,PATIO,CONGESTION_PATIO,5,303,0.5843,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000537,2025-04-30 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,217,0.9,0.6895,DESALINEACION_READINESS_TRANSPORTE
BOT_00000263,2025-04-30 22:00:00,PATIO,CONGESTION_PATIO,5,279,0.5836,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000916,2025-05-01 07:22:00,PATIO,RESTRICCION_CRITICA,4,235,0.4388,0.4936,BLOQUEO_POSICIONES
BOT_00000915,2025-05-01 12:16:00,LOGISTICA,RESTRICCION_CRITICA,5,287,0.522,0.5872,INCIDENCIA_DOCUMENTAL
BOT_00000264,2025-05-01 15:00:00,PATIO,CONGESTION_PATIO,5,290,0.6042,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000538,2025-05-01 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,280,0.9,0.6571,DESALINEACION_READINESS_TRANSPORTE
BOT_00000917,2025-05-02 00:45:00,PATIO,RESTRICCION_CRITICA,4,257,0.4088,0.4599,BLOQUEO_POSICIONES
BOT_00000918,2025-05-02 06:32:00,PRODUCCION,RESTRICCION_CRITICA,4,241,0.3984,0.4482,RETRABAJO_ELEVADO
BOT_00000539,2025-05-02 10:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,225,0.9,0.6333,DESALINEACION_READINESS_TRANSPORTE
BOT_00000005,2025-05-02 13:00:00,CARGA,COLA_CARGA,3,210,0.3034,0.4159,SATURACION_SLOTS_CARGA
BOT_00000265,2025-05-02 14:00:00,PATIO,CONGESTION_PATIO,5,272,0.6159,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000919,2025-05-02 16:33:00,PATIO,RESTRICCION_CRITICA,4,278,0.3779,0.4252,BLOQUEO_POSICIONES
BOT_00000920,2025-05-03 06:57:00,CARGA,RESTRICCION_CRITICA,4,248,0.3818,0.4296,CAPACIDAD_CARGA_LIMITADA
BOT_00000266,2025-05-03 17:00:00,PATIO,CONGESTION_PATIO,5,285,0.5902,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000540,2025-05-03 18:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,258,0.9,0.6514,DESALINEACION_READINESS_TRANSPORTE
BOT_00000921,2025-05-04 03:45:00,LOGISTICA,RESTRICCION_CRITICA,4,237,0.4261,0.4794,LIMITACION_TRANSPORTISTA
BOT_00000267,2025-05-04 16:00:00,PATIO,CONGESTION_PATIO,5,254,0.6259,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000541,2025-05-04 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,241,0.9,0.5804,DESALINEACION_READINESS_TRANSPORTE
BOT_00000922,2025-05-04 23:20:00,PATIO,RESTRICCION_CRITICA,5,251,0.505,0.5681,REORGANIZACION_FLUJO
BOT_00000923,2025-05-05 04:57:00,PATIO,RESTRICCION_CRITICA,4,270,0.3906,0.4395,BLOQUEO_POSICIONES
BOT_00000542,2025-05-05 20:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,234,0.9,0.5786,DESALINEACION_READINESS_TRANSPORTE
BOT_00000268,2025-05-05 21:00:00,PATIO,CONGESTION_PATIO,5,312,0.5781,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000924,2025-05-05 23:01:00,PRODUCCION,RESTRICCION_CRITICA,4,284,0.4039,0.4544,MICROPARADAS_LINEA
BOT_00000269,2025-05-06 13:00:00,PATIO,CONGESTION_PATIO,5,288,0.5962,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000006,2025-05-06 21:00:00,CARGA,COLA_CARGA,3,217,0.3066,0.4296,SATURACION_SLOTS_CARGA
BOT_00000543,2025-05-06 21:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,289,0.9,0.6418,DESALINEACION_READINESS_TRANSPORTE
BOT_00000007,2025-05-07 09:00:00,CARGA,COLA_CARGA,3,216,0.2991,0.4186,SATURACION_SLOTS_CARGA
BOT_00000544,2025-05-07 10:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,217,0.9,0.6592,DESALINEACION_READINESS_TRANSPORTE
BOT_00000270,2025-05-07 21:00:00,PATIO,CONGESTION_PATIO,5,291,0.6324,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000925,2025-05-08 00:40:00,PRODUCCION,RESTRICCION_CRITICA,4,197,0.3782,0.4254,RETRABAJO_ELEVADO
BOT_00000271,2025-05-08 13:00:00,PATIO,CONGESTION_PATIO,5,344,0.6088,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000008,2025-05-08 16:00:00,CARGA,COLA_CARGA,3,192,0.3022,0.4208,SATURACION_SLOTS_CARGA
BOT_00000545,2025-05-08 21:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,239,0.9,0.6934,DESALINEACION_READINESS_TRANSPORTE
BOT_00000926,2025-05-09 06:10:00,CARGA,RESTRICCION_CRITICA,4,190,0.3658,0.4115,CAPACIDAD_CARGA_LIMITADA
BOT_00000272,2025-05-09 14:00:00,PATIO,CONGESTION_PATIO,5,285,0.5938,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000546,2025-05-09 18:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,228,0.9,0.6626,DESALINEACION_READINESS_TRANSPORTE
BOT_00000696,2025-05-10 01:00:00,PRODUCCION,DEGRADACION_TURNO,4,213,0.5087,0.2966,ABSENTISMO_Y_VARIABILIDAD_SECUENCIA
BOT_00000273,2025-05-10 13:00:00,PATIO,CONGESTION_PATIO,5,308,0.5941,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000547,2025-05-10 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,282,0.9,0.6522,DESALINEACION_READINESS_TRANSPORTE
BOT_00000927,2025-05-11 12:34:00,PRODUCCION,RESTRICCION_CRITICA,5,298,0.5038,0.5667,RETRABAJO_ELEVADO
BOT_00000274,2025-05-11 16:00:00,PATIO,CONGESTION_PATIO,5,270,0.6283,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000548,2025-05-11 18:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,213,0.9,0.6375,DESALINEACION_READINESS_TRANSPORTE
BOT_00000275,2025-05-12 14:00:00,PATIO,CONGESTION_PATIO,5,280,0.5982,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000549,2025-05-12 15:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,231,0.9,0.6178,DESALINEACION_READINESS_TRANSPORTE
BOT_00000928,2025-05-13 00:21:00,PATIO,RESTRICCION_CRITICA,4,222,0.4114,0.4628,SATURACION_ZONA
BOT_00000276,2025-05-13 13:00:00,PATIO,CONGESTION_PATIO,5,309,0.5645,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000550,2025-05-13 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,200,0.9,0.6608,DESALINEACION_READINESS_TRANSPORTE
BOT_00000009,2025-05-13 20:00:00,CARGA,COLA_CARGA,3,206,0.2984,0.4186,SATURACION_SLOTS_CARGA
BOT_00000277,2025-05-14 16:00:00,PATIO,CONGESTION_PATIO,5,295,0.5812,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000010,2025-05-14 18:00:00,CARGA,COLA_CARGA,3,189,0.3066,0.4121,SATURACION_SLOTS_CARGA
BOT_00000551,2025-05-14 20:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,197,0.9,0.6702,DESALINEACION_READINESS_TRANSPORTE
BOT_00000697,2025-05-15 01:00:00,PRODUCCION,DEGRADACION_TURNO,5,244,0.5735,0.3496,ABSENTISMO_Y_VARIABILIDAD_SECUENCIA
BOT_00000929,2025-05-15 04:54:00,PRODUCCION,RESTRICCION_CRITICA,5,334,0.4955,0.5574,RETRABAJO_ELEVADO
BOT_00000930,2025-05-15 09:15:00,PATIO,RESTRICCION_CRITICA,5,322,0.5168,0.5814,BLOQUEO_POSICIONES
BOT_00000278,2025-05-15 15:00:00,PATIO,CONGESTION_PATIO,5,255,0.5696,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000552,2025-05-15 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,198,0.9,0.7154,DESALINEACION_READINESS_TRANSPORTE
BOT_00000698,2025-05-16 01:00:00,PRODUCCION,DEGRADACION_TURNO,5,215,0.5819,0.3331,ABSENTISMO_Y_VARIABILIDAD_SECUENCIA
BOT_00000279,2025-05-16 11:00:00,PATIO,CONGESTION_PATIO,5,273,0.602,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000011,2025-05-16 12:00:00,CARGA,COLA_CARGA,3,199,0.3054,0.4171,SATURACION_SLOTS_CARGA
BOT_00000553,2025-05-16 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,222,0.9,0.7889,DESALINEACION_READINESS_TRANSPORTE
BOT_00000931,2025-05-17 02:05:00,PRODUCCION,RESTRICCION_CRITICA,4,272,0.4014,0.4516,MICROPARADAS_LINEA
BOT_00000932,2025-05-17 04:43:00,PATIO,RESTRICCION_CRITICA,5,311,0.5052,0.5684,SATURACION_ZONA
BOT_00000554,2025-05-17 11:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,261,0.9,0.7121,DESALINEACION_READINESS_TRANSPORTE
BOT_00000280,2025-05-17 12:00:00,PATIO,CONGESTION_PATIO,5,257,0.6305,0.99,BLOQUEO_INTERNO_Y_REUBICACION
