fecha,escenario,share_ev,intensidad_ramp_up,disponibilidad_slots_carga,presion_patio_indice,restriccion_logistica_indice
2025-08-28,estable,0.7030110341932299,0.5774353269909546,0.8129278985676502,0.9713971440751479,0.505056542329013
2025-08-29,estable,0.7240711384775645,0.6197043370976897,0.8306301923270015,1.0,0.6046118884751919
2025-08-30,estable,0.7140610349149283,0.5985675505668715,0.8485001396265828,0.8995257575216111,0.5007486070883717
2025-08-31,estable,0.7339265734579976,0.6304915966876085,0.8268914373586896,0.92,0.5482124341122661
2025-09-01,estable,0.6904868061330716,0.6223263267575148,0.8510554451154011,0.965358730299558,0.61792547980457
2025-09-02,estable,0.731485636498371,0.6381071975168016,0.8283594427177623,0.9286507756018431,0.5406338366747194
2025-09-03,estable,0.7218170597608791,0.6311959951095214,0.8218254716377714,0.972049256440019,0.5399388187245729
2025-09-04,estable,0.7111020334153337,0.6267086668589197,0.8242080141990534,0.9809790121408517,0.5620459073691543
2025-09-05,estable,0.7051229121671801,0.6451700978893525,0.8171319816483492,0.9325750069835498,0.5574377016471814
2025-09-06,estable,0.737753708265578,0.6528053643158502,0.7982043768939245,0.92,0.6088803822672936
2025-09-07,estable,0.7244562030529678,0.668174081008325,0.8019696854886246,0.9041022791206378,0.537614990595078
2025-09-08,estable,0.7239743992573072,0.6892233531843635,0.8572987566847654,1.0,0.6200816441780818
2025-09-09,estable,0.7099171811413243,0.6194775401078206,0.8113357416946089,0.9615599238715119,0.5937617563408792
2025-09-10,estable,0.7185539410115902,0.6871162533176437,0.8376986259924769,0.9627970523754192,0.5672191433923911
2025-09-11,estable,0.7142099480880483,0.6101979133686427,0.834244252613462,0.9908433512852881,0.5366676736585276
2025-09-12,estable,0.6985595771907336,0.6397745861624944,0.7934525809371201,0.9703177842798728,0.51686231184949
2025-09-13,estable,0.7215790022754829,0.5993135252935164,0.7975656593664396,0.92,0.5786959960130049
2025-09-14,estable,0.7533454141378864,0.675953268531014,0.820085623313094,0.914740749892603,0.5091191956345734
2025-09-15,estable,0.734879612051863,0.6894110037775221,0.8296625744487502,1.0,0.5307540085818924
2025-09-16,estable,0.7346725686617308,0.6582921447902138,0.8159765181206188,1.0,0.6020302749068472
2025-09-17,estable,0.7642378605280143,0.6869114999018338,0.815012693816728,1.0,0.5648244635611918
2025-09-18,estable,0.7081994225138467,0.6127455821800575,0.8152180224839036,1.0,0.59179135097858
2025-09-19,estable,0.744905872003819,0.6912215860459477,0.8163174671793675,1.0,0.605087855289457
2025-09-20,estable,0.7317335276794149,0.6278675274447393,0.8087871102562165,0.8824135287884974,0.5240825539840896
2025-09-21,estable,0.7755079421002362,0.7125130878487221,0.7969708136067393,0.92,0.5622614411522321
2025-09-22,estable,0.7497024209818561,0.6352861739091221,0.7909368441735178,0.9939562025795258,0.6087527145950626
2025-09-23,estable,0.7488810274643787,0.6652024582253168,0.8129822630399512,1.0,0.5984481199719404
2025-09-24,estable,0.7791701542204766,0.6923283504694203,0.8022736138511426,1.0,0.5921202969205235
2025-09-25,estable,0.7645607834424465,0.7192102085354422,0.8123713431451546,1.0,0.5983299155737833
2025-09-26,estable,0.7394787590309428,0.6820837750180855,0.7736403589630473,0.9775671206233172,0.5551302521592739
2025-09-27,estable,0.7576270149697559,0.7052632777361786,0.7637418254284755,0.92,0.5574577001904449
2025-09-28,estable,0.7051040488483032,0.7026156420022687,0.8473721102450359,0.8959871021604329,0.4778886967229239
2025-09-29,estable,0.7626858902567184,0.6865367500743608,0.8091314954722031,0.953456583837296,0.5474818741531304
2025-09-30,estable,0.7530810796019549,0.6601092572121003,0.8173589016130817,1.0,0.5422093499300487
